champion,itemId,item_name,core_rank,avg_min,win_rate,count
샤코,4628,지평선의 초점,3,8.2,0.0,4
샤코,4629,우주의 추진력,3,6.8,75.0,4
샤코,2512,악마사냥꾼의 화살,3,6.0,0.0,3
샤코,4005,제국의 명령,3,4.7,100.0,3
샤코,8010,핏빛 저주,3,8.7,100.0,3
샤코,6692,월식,3,4.5,100.0,2
샤코,2503,어둠불꽃 횃불,3,5.0,100.0,1
샤코,3026,수호 천사,3,4.0,0.0,1
샤코,3071,칠흑의 양날 도끼,3,13.0,0.0,1
샤코,3097,폭풍갈퀴,3,7.0,0.0,1
샤코,3190,강철의 솔라리 펜던트,3,6.0,0.0,1
샤코,6333,죽음의 무도,3,8.0,100.0,1
샤코,6696,원칙의 원형낫,3,4.0,0.0,1
세나,3071,칠흑의 양날 도끼,1,15.2,54.84,640
세나,6620,헬리아의 메아리,1,12.6,52.31,130
세나,3142,요우무의 유령검,1,14.5,58.44,77
세나,6617,월석 재생기,1,13.2,57.69,52
세나,2524,밴들파이프,1,11.3,51.52,33
세나,3179,그림자 검,1,13.9,54.55,33
세나,3087,스태틱의 단검,1,13.5,43.33,30
세나,6695,독사의 송곳니,1,14.4,50.0,30
세나,3097,폭풍갈퀴,1,13.4,50.0,18
세나,2526,속삭이는 머리띠,1,12.1,70.59,17
세나,2523,마법광학 장치 C44,1,14.8,36.36,11
세나,6676,징수의 총,1,14.3,42.86,7
세나,2510,황혼과 새벽,1,14.3,75.0,4
세나,3031,무한의 대검,1,15.8,25.0,4
세나,3094,고속 연사포,1,16.5,50.0,4
세나,3814,밤의 끝자락,1,13.0,75.0,4
세나,6609,화공 펑크 사슬검,1,14.0,100.0,3
세나,6696,원칙의 원형낫,1,13.5,0.0,2
세나,3508,정수 약탈자,1,12.0,0.0,1
세나,6672,크라켄 학살자,1,15.9,100.0,1
세나,3094,고속 연사포,2,8.2,53.72,309
세나,2526,속삭이는 머리띠,2,6.1,67.09,79
세나,3814,밤의 끝자락,2,8.9,52.86,70
세나,6617,월석 재생기,2,8.3,44.23,52
세나,6675,나보리 명멸검,2,7.6,78.57,42
세나,3071,칠흑의 양날 도끼,2,8.1,56.76,37
세나,2524,밴들파이프,2,7.4,54.84,31
세나,6620,헬리아의 메아리,2,7.3,66.67,27
세나,6695,독사의 송곳니,2,7.0,57.14,21
세나,6609,화공 펑크 사슬검,2,9.4,55.0,20
세나,3046,유령 무희,2,8.0,58.82,17
세나,2523,마법광학 장치 C44,2,6.5,64.29,14
세나,2520,요새파괴자,2,8.7,77.78,9
세나,3179,그림자 검,2,9.1,77.78,9
세나,3222,미카엘의 축복,2,9.7,33.33,9
세나,6676,징수의 총,2,6.8,50.0,8
세나,6701,기회,2,5.0,75.0,8
세나,3031,무한의 대검,2,9.4,57.14,7
세나,3097,폭풍갈퀴,2,7.5,16.67,6
세나,3504,불타는 향로,2,6.6,40.0,5
세나,2512,악마사냥꾼의 화살,2,6.5,25.0,4
세나,3142,요우무의 유령검,2,9.8,50.0,4
세나,6621,새벽심장,2,7.0,75.0,4
세나,3085,루난의 허리케인,2,8.0,66.67,3
세나,3087,스태틱의 단검,2,8.0,33.33,3
세나,3033,필멸자의 운명,2,8.0,50.0,2
세나,3036,도미닉 경의 인사,2,7.0,50.0,2
세나,3110,얼어붙은 심장,2,7.0,100.0,2
세나,2504,케이닉 루컨,2,13.0,0.0,1
세나,3004,마나무네,2,9.0,100.0,1
세나,3073,실험적 마공학판,2,8.0,0.0,1
세나,3075,가시 갑옷,2,7.0,0.0,1
세나,3143,란두인의 예언,2,8.0,0.0,1
세나,3742,망자의 갑옷,2,10.0,0.0,1
세나,6696,원칙의 원형낫,2,7.0,0.0,1
세나,6699,벼락폭풍검,2,6.0,100.0,1
세나,3031,무한의 대검,3,7.6,47.06,51
세나,3094,고속 연사포,3,6.2,52.5,40
세나,6617,월석 재생기,3,6.6,69.23,39
세나,6609,화공 펑크 사슬검,3,6.7,46.88,32
세나,3814,밤의 끝자락,3,7.4,68.97,29
세나,3033,필멸자의 운명,3,7.3,50.0,20
세나,6695,독사의 송곳니,3,6.6,73.68,19
세나,2524,밴들파이프,3,5.8,64.71,17
세나,2523,마법광학 장치 C44,3,6.3,62.5,16
세나,6621,새벽심장,3,8.5,40.0,15
세나,3071,칠흑의 양날 도끼,3,7.7,45.45,11
세나,3036,도미닉 경의 인사,3,7.7,50.0,10
세나,6620,헬리아의 메아리,3,7.4,66.67,9
세나,2520,요새파괴자,3,8.1,100.0,5
세나,2526,속삭이는 머리띠,3,5.7,0.0,5
세나,3046,유령 무희,3,6.3,50.0,4
세나,3222,미카엘의 축복,3,8.5,100.0,4
세나,6616,흐르는 물의 지팡이,3,6.7,75.0,4
세나,2501,지배자의 피갑옷,3,7.7,0.0,3
세나,3097,폭풍갈퀴,3,7.0,100.0,2
세나,3107,구원,3,8.0,0.0,2
세나,3156,맬모셔스의 아귀,3,7.3,0.0,2
세나,6676,징수의 총,3,6.5,100.0,2
세나,2065,슈렐리아의 군가,3,8.0,0.0,1
세나,2512,악마사냥꾼의 화살,3,5.0,100.0,1
세나,3004,마나무네,3,5.0,0.0,1
세나,3073,실험적 마공학판,3,11.0,0.0,1
세나,3084,강철심장,3,7.0,0.0,1
세나,3085,루난의 허리케인,3,7.0,0.0,1
세나,3142,요우무의 유령검,3,6.0,100.0,1
세나,6672,크라켄 학살자,3,5.0,100.0,1
세나,6673,불멸의 철갑궁,3,8.0,0.0,1
세라핀,3116,라일라이의 수정홀,1,14.7,46.67,330
세라핀,3107,구원,1,13.4,44.73,237
세라핀,6617,월석 재생기,1,12.7,47.26,237
세라핀,6620,헬리아의 메아리,1,12.8,45.3,234
세라핀,2526,속삭이는 머리띠,1,13.4,41.67,96
세라핀,3003,대천사의 지팡이,1,13.0,44.26,61
세라핀,3222,미카엘의 축복,1,13.8,40.91,44
세라핀,2503,어둠불꽃 횃불,1,13.3,41.67,36
세라핀,2524,밴들파이프,1,11.9,45.0,20
세라핀,6655,루덴의 메아리,1,10.7,61.11,18
세라핀,2065,슈렐리아의 군가,1,15.5,50.0,2
세라핀,2522,실체화 장비,1,12.0,0.0,1
세라핀,2525,원형질 안전벨트,1,9.0,0.0,1
세라핀,3190,강철의 솔라리 펜던트,1,12.0,100.0,1
세라핀,3504,불타는 향로,1,13.0,0.0,1
세라핀,4628,지평선의 초점,1,15.0,0.0,1
세라핀,6616,흐르는 물의 지팡이,1,15.0,100.0,1
세라핀,6621,새벽심장,1,17.0,0.0,1
세라핀,6617,월석 재생기,2,9.2,48.56,243
세라핀,3107,구원,2,9.5,55.74,183
세라핀,6620,헬리아의 메아리,2,8.7,56.56,122
세라핀,2526,속삭이는 머리띠,2,7.8,42.31,104
세라핀,3116,라일라이의 수정홀,2,8.3,52.11,71
세라핀,3222,미카엘의 축복,2,9.4,49.21,63
세라핀,2524,밴들파이프,2,8.3,51.72,29
세라핀,3157,존야의 모래시계,2,12.4,59.26,27
세라핀,3003,대천사의 지팡이,2,9.3,66.67,12
세라핀,6653,리안드리의 고통,2,7.9,54.55,11
세라핀,2065,슈렐리아의 군가,2,9.2,77.78,9
세라핀,3190,강철의 솔라리 펜던트,2,9.2,55.56,9
세라핀,4628,지평선의 초점,2,7.3,66.67,6
세라핀,2503,어둠불꽃 횃불,2,8.6,40.0,5
세라핀,3504,불타는 향로,2,9.4,60.0,5
세라핀,4005,제국의 명령,2,8.4,60.0,5
세라핀,6621,새벽심장,2,10.5,0.0,4
세라핀,2522,실체화 장비,2,10.0,100.0,2
세라핀,3004,마나무네,2,7.0,0.0,2
세라핀,3109,기사의 맹세,2,5.0,50.0,2
세라핀,6616,흐르는 물의 지팡이,2,10.0,50.0,2
세라핀,6655,루덴의 메아리,2,6.5,50.0,2
세라핀,3100,리치베인,2,7.0,0.0,1
세라핀,3137,무덤꽃,2,10.0,0.0,1
세라핀,6617,월석 재생기,3,7.3,63.38,71
세라핀,3107,구원,3,7.4,48.98,49
세라핀,6621,새벽심장,3,7.6,60.42,48
세라핀,3222,미카엘의 축복,3,7.3,57.14,28
세라핀,2526,속삭이는 머리띠,3,5.4,60.0,25
세라핀,3116,라일라이의 수정홀,3,7.6,40.0,20
세라핀,6620,헬리아의 메아리,3,6.4,61.11,18
세라핀,3137,무덤꽃,3,6.6,57.14,14
세라핀,2524,밴들파이프,3,6.3,63.64,11
세라핀,2065,슈렐리아의 군가,3,7.0,55.56,9
세라핀,3165,모렐로노미콘,3,6.6,50.0,8
세라핀,3504,불타는 향로,3,6.8,50.0,8
세라핀,3190,강철의 솔라리 펜던트,3,6.8,16.67,6
세라핀,2503,어둠불꽃 횃불,3,3.5,75.0,4
세라핀,3157,존야의 모래시계,3,12.5,50.0,4
세라핀,4628,지평선의 초점,3,5.5,50.0,4
세라핀,6616,흐르는 물의 지팡이,3,7.6,75.0,4
세라핀,6653,리안드리의 고통,3,8.3,0.0,3
세라핀,3089,라바돈의 죽음모자,3,9.0,50.0,2
세라핀,3118,악의,3,6.2,100.0,2
세라핀,4005,제국의 명령,3,4.0,50.0,2
세라핀,3004,마나무네,3,5.0,0.0,1
세라핀,3102,밴시의 장막,3,12.0,0.0,1
세라핀,3109,기사의 맹세,3,10.0,100.0,1
세라핀,4645,그림자불꽃,3,5.0,0.0,1
세라핀,6655,루덴의 메아리,3,0.0,0.0,1
세주아니,3116,라일라이의 수정홀,1,11.7,52.23,337
세주아니,3084,강철심장,1,11.6,48.52,305
세주아니,3068,태양불꽃 방패,1,12.2,43.3,97
세주아니,2525,원형질 안전벨트,1,10.6,57.38,61
세주아니,2524,밴들파이프,1,9.6,47.73,44
세주아니,3050,지크의 융합,1,9.6,52.27,44
세주아니,2510,황혼과 새벽,1,11.8,54.76,42
세주아니,4629,우주의 추진력,1,13.6,40.74,27
세주아니,6664,공허한 광휘,1,12.3,47.37,19
세주아니,2502,끝없는 절망,1,12.9,77.78,9
세주아니,6657,영겁의 지팡이,1,12.5,33.33,6
세주아니,3075,가시 갑옷,1,12.8,20.0,5
세주아니,3110,얼어붙은 심장,1,15.8,50.0,4
세주아니,3119,혹한의 손길,1,11.3,25.0,4
세주아니,3190,강철의 솔라리 펜던트,1,9.3,66.67,3
세주아니,3002,개척자,1,17.0,0.0,2
세주아니,6653,리안드리의 고통,1,12.0,100.0,2
세주아니,2504,케이닉 루컨,1,15.0,0.0,1
세주아니,3107,구원,1,10.0,0.0,1
세주아니,3143,란두인의 예언,1,12.0,0.0,1
세주아니,3152,마법공학 로켓 벨트,1,10.0,0.0,1
세주아니,3165,모렐로노미콘,1,17.0,0.0,1
세주아니,6610,갈라진 하늘,1,13.0,0.0,1
세주아니,2502,끝없는 절망,2,8.4,51.39,216
세주아니,2524,밴들파이프,2,6.4,51.88,133
세주아니,2525,원형질 안전벨트,2,7.3,58.73,126
세주아니,3119,혹한의 손길,2,6.0,55.29,85
세주아니,3075,가시 갑옷,2,7.9,40.62,64
세주아니,2504,케이닉 루컨,2,10.1,54.76,42
세주아니,3068,태양불꽃 방패,2,6.9,50.0,28
세주아니,3050,지크의 융합,2,7.0,40.74,27
세주아니,6665,해신 작쇼,2,9.3,64.71,17
세주아니,3110,얼어붙은 심장,2,8.6,33.33,12
세주아니,3116,라일라이의 수정홀,2,5.9,63.64,11
세주아니,3143,란두인의 예언,2,8.5,54.55,11
세주아니,8020,심연의 가면,2,8.0,54.55,11
세주아니,4633,균열 생성기,2,9.6,20.0,10
세주아니,6664,공허한 광휘,2,7.7,40.0,10
세주아니,3084,강철심장,2,5.9,57.14,7
세주아니,4629,우주의 추진력,2,7.0,42.86,7
세주아니,3083,워모그의 갑옷,2,7.3,33.33,6
세주아니,3190,강철의 솔라리 펜던트,2,8.6,60.0,5
세주아니,3109,기사의 맹세,2,8.5,50.0,4
세주아니,3165,모렐로노미콘,2,8.3,33.33,3
세주아니,2510,황혼과 새벽,2,7.0,100.0,2
세주아니,3002,개척자,2,7.5,100.0,2
세주아니,3065,정령의 형상,2,8.5,50.0,2
세주아니,4401,대자연의 힘,2,10.5,0.0,2
세주아니,6653,리안드리의 고통,2,5.5,50.0,2
세주아니,2522,실체화 장비,2,9.0,0.0,1
세주아니,3118,악의,2,5.0,100.0,1
세주아니,3146,마법공학 총검,2,11.0,0.0,1
세주아니,3157,존야의 모래시계,2,12.0,100.0,1
세주아니,3222,미카엘의 축복,2,9.0,100.0,1
세주아니,3075,가시 갑옷,3,5.8,62.07,87
세주아니,2502,끝없는 절망,3,6.9,60.0,80
세주아니,2504,케이닉 루컨,3,8.0,52.31,65
세주아니,3143,란두인의 예언,3,6.7,66.0,50
세주아니,2525,원형질 안전벨트,3,6.4,51.28,39
세주아니,6665,해신 작쇼,3,7.7,45.71,35
세주아니,3110,얼어붙은 심장,3,6.5,65.52,29
세주아니,2524,밴들파이프,3,4.2,57.69,26
세주아니,8020,심연의 가면,3,6.3,58.82,17
세주아니,3109,기사의 맹세,3,6.1,54.55,11
세주아니,3119,혹한의 손길,3,4.1,50.0,10
세주아니,3068,태양불꽃 방패,3,6.9,57.14,7
세주아니,3190,강철의 솔라리 펜던트,3,3.7,42.86,7
세주아니,4633,균열 생성기,3,7.5,42.86,7
세주아니,6653,리안드리의 고통,3,7.3,50.0,6
세주아니,6664,공허한 광휘,3,4.8,33.33,6
세주아니,3050,지크의 융합,3,3.6,60.0,5
세주아니,3065,정령의 형상,3,5.6,60.0,5
세주아니,4401,대자연의 힘,3,8.0,20.0,5
세주아니,3083,워모그의 갑옷,3,6.8,100.0,4
세주아니,3157,존야의 모래시계,3,8.3,25.0,4
세주아니,3165,모렐로노미콘,3,6.2,66.67,3
세주아니,4629,우주의 추진력,3,6.0,33.33,3
세주아니,2510,황혼과 새벽,3,7.5,0.0,2
세주아니,3116,라일라이의 수정홀,3,5.5,100.0,2
세주아니,4005,제국의 명령,3,4.0,100.0,1
세주아니,4645,그림자불꽃,3,8.0,0.0,1
세트,6631,발걸음 분쇄기,1,13.6,48.64,1067
세트,3071,칠흑의 양날 도끼,1,13.2,48.39,31
세트,3181,선체파괴자,1,11.9,62.96,27
세트,3153,몰락한 왕의 검,1,14.1,31.58,19
세트,3002,개척자,1,16.2,80.0,5
세트,3742,망자의 갑옷,1,16.8,50.0,4
세트,2524,밴들파이프,1,12.0,33.33,3
세트,2525,원형질 안전벨트,1,15.0,66.67,3
세트,6610,갈라진 하늘,1,13.7,33.33,3
세트,3050,지크의 융합,1,14.0,0.0,2
세트,3142,요우무의 유령검,1,12.5,0.0,2
세트,2501,지배자의 피갑옷,1,18.0,0.0,1
세트,3053,스테락의 도전,1,13.0,0.0,1
세트,3084,강철심장,1,13.0,0.0,1
세트,3091,마법사의 최후,1,13.0,0.0,1
세트,3143,란두인의 예언,1,22.0,0.0,1
세트,3161,쇼진의 창,1,15.0,0.0,1
세트,3179,그림자 검,1,11.0,100.0,1
세트,3748,거대한 히드라,1,13.0,100.0,1
세트,6664,공허한 광휘,1,12.0,100.0,1
세트,2501,지배자의 피갑옷,2,8.4,50.87,519
세트,3181,선체파괴자,2,7.0,58.74,143
세트,3053,스테락의 도전,2,8.8,46.77,62
세트,6631,발걸음 분쇄기,2,7.8,54.17,48
세트,3071,칠흑의 양날 도끼,2,6.6,65.91,44
세트,2524,밴들파이프,2,7.9,50.0,10
세트,3161,쇼진의 창,2,9.1,44.44,9
세트,2525,원형질 안전벨트,2,11.5,50.0,4
세트,3742,망자의 갑옷,2,9.1,66.67,3
세트,3748,거대한 히드라,2,8.5,50.0,2
세트,4401,대자연의 힘,2,7.5,50.0,2
세트,6610,갈라진 하늘,2,8.0,50.0,2
세트,3002,개척자,2,11.0,100.0,1
세트,3073,실험적 마공학판,2,8.0,100.0,1
세트,3075,가시 갑옷,2,3.0,0.0,1
세트,3078,삼위일체,2,10.0,100.0,1
세트,3083,워모그의 갑옷,2,7.0,0.0,1
세트,3084,강철심장,2,9.0,0.0,1
세트,3143,란두인의 예언,2,11.0,0.0,1
세트,3190,강철의 솔라리 펜던트,2,5.0,100.0,1
세트,3083,워모그의 갑옷,3,6.7,56.16,146
세트,2501,지배자의 피갑옷,3,6.7,53.78,119
세트,3053,스테락의 도전,3,6.5,52.33,86
세트,3181,선체파괴자,3,5.8,64.52,31
세트,3161,쇼진의 창,3,6.5,66.67,9
세트,6631,발걸음 분쇄기,3,6.0,100.0,4
세트,2525,원형질 안전벨트,3,6.3,66.67,3
세트,2524,밴들파이프,3,3.5,100.0,2
세트,3071,칠흑의 양날 도끼,3,0.0,50.0,2
세트,3073,실험적 마공학판,3,8.0,100.0,2
세트,3075,가시 갑옷,3,5.4,50.0,2
세트,3742,망자의 갑옷,3,8.5,0.0,2
세트,2517,끝없는 갈망,3,9.0,100.0,1
세트,3002,개척자,3,10.0,100.0,1
세트,3050,지크의 융합,3,8.0,0.0,1
세트,3065,정령의 형상,3,5.0,0.0,1
세트,3078,삼위일체,3,6.0,100.0,1
세트,3084,강철심장,3,6.0,0.0,1
세트,3109,기사의 맹세,3,7.0,0.0,1
세트,3143,란두인의 예언,3,5.0,0.0,1
세트,6333,죽음의 무도,3,4.0,0.0,1
세트,6610,갈라진 하늘,3,6.0,100.0,1
소나,6620,헬리아의 메아리,1,13.6,49.06,695
소나,2526,속삭이는 머리띠,1,13.5,46.15,338
소나,6617,월석 재생기,1,15.0,54.29,35
소나,3003,대천사의 지팡이,1,14.8,40.0,15
소나,3222,미카엘의 축복,1,15.1,42.86,14
소나,3504,불타는 향로,1,15.0,83.33,6
소나,6657,영겁의 지팡이,1,10.0,66.67,3
소나,2065,슈렐리아의 군가,1,15.5,100.0,2
소나,6655,루덴의 메아리,1,12.5,0.0,2
소나,3100,리치베인,1,18.0,100.0,1
소나,3107,구원,1,12.0,0.0,1
소나,3110,얼어붙은 심장,1,13.0,100.0,1
소나,3119,혹한의 손길,1,11.0,0.0,1
소나,2526,속삭이는 머리띠,2,7.4,55.77,529
소나,6620,헬리아의 메아리,2,8.4,53.53,170
소나,6617,월석 재생기,2,8.7,39.05,105
소나,3504,불타는 향로,2,7.7,64.71,17
소나,3107,구원,2,9.7,58.33,12
소나,3222,미카엘의 축복,2,9.1,58.33,12
소나,3003,대천사의 지팡이,2,11.0,50.0,8
소나,6616,흐르는 물의 지팡이,2,9.0,20.0,5
소나,2065,슈렐리아의 군가,2,6.7,66.67,3
소나,6621,새벽심장,2,12.5,0.0,2
소나,2522,실체화 장비,2,15.0,0.0,1
소나,2524,밴들파이프,2,8.0,0.0,1
소나,2525,원형질 안전벨트,2,7.0,0.0,1
소나,3100,리치베인,2,12.0,100.0,1
소나,3119,혹한의 손길,2,8.0,100.0,1
소나,3157,존야의 모래시계,2,8.6,100.0,1
소나,6617,월석 재생기,3,7.0,60.24,254
소나,3504,불타는 향로,3,7.9,58.33,24
소나,6621,새벽심장,3,8.5,54.17,24
소나,3222,미카엘의 축복,3,7.3,73.33,15
소나,2526,속삭이는 머리띠,3,6.9,35.71,14
소나,3107,구원,3,8.1,78.57,14
소나,6620,헬리아의 메아리,3,7.2,50.0,12
소나,6616,흐르는 물의 지팡이,3,7.2,37.5,8
소나,3003,대천사의 지팡이,3,10.6,0.0,7
소나,3165,모렐로노미콘,3,7.8,75.0,4
소나,2065,슈렐리아의 군가,3,8.7,66.67,3
소나,3190,강철의 솔라리 펜던트,3,7.5,0.0,2
소나,2524,밴들파이프,3,12.0,0.0,1
소나,3110,얼어붙은 심장,3,15.0,0.0,1
소나,3742,망자의 갑옷,3,10.0,100.0,1
소라카,6617,월석 재생기,1,13.7,51.39,539
소라카,3107,구원,1,13.5,53.33,165
소라카,2526,속삭이는 머리띠,1,12.7,39.13,69
소라카,3222,미카엘의 축복,1,14.0,56.67,60
소라카,6620,헬리아의 메아리,1,13.5,50.0,40
소라카,3190,강철의 솔라리 펜던트,1,13.2,53.57,28
소라카,2065,슈렐리아의 군가,1,14.2,53.33,15
소라카,2524,밴들파이프,1,13.1,45.45,11
소라카,3504,불타는 향로,1,14.0,40.0,5
소라카,2503,어둠불꽃 횃불,1,16.0,33.33,3
소라카,2525,원형질 안전벨트,1,16.0,50.0,2
소라카,6616,흐르는 물의 지팡이,1,14.0,0.0,2
소라카,3083,워모그의 갑옷,1,22.0,100.0,1
소라카,3109,기사의 맹세,1,13.0,100.0,1
소라카,3742,망자의 갑옷,1,20.0,0.0,1
소라카,6621,새벽심장,1,15.0,0.0,1
소라카,6655,루덴의 메아리,1,16.0,0.0,1
소라카,3107,구원,2,9.6,60.79,227
소라카,6617,월석 재생기,2,8.6,53.94,165
소라카,2526,속삭이는 머리띠,2,8.0,46.0,50
소라카,3222,미카엘의 축복,2,9.9,51.06,47
소라카,3190,강철의 솔라리 펜던트,2,9.7,60.0,45
소라카,6621,새벽심장,2,9.6,68.18,44
소라카,2524,밴들파이프,2,10.0,43.48,23
소라카,3504,불타는 향로,2,8.6,56.52,23
소라카,6620,헬리아의 메아리,2,8.7,33.33,12
소라카,2065,슈렐리아의 군가,2,8.7,33.33,3
소라카,2525,원형질 안전벨트,2,11.0,66.67,3
소라카,6616,흐르는 물의 지팡이,2,7.7,66.67,3
소라카,3109,기사의 맹세,2,7.0,100.0,1
소라카,3116,라일라이의 수정홀,2,9.0,100.0,1
소라카,3119,혹한의 손길,2,10.0,100.0,1
소라카,3143,란두인의 예언,2,11.0,0.0,1
소라카,3165,모렐로노미콘,2,10.0,0.0,1
소라카,3742,망자의 갑옷,2,12.0,0.0,1
소라카,8010,핏빛 저주,2,11.0,0.0,1
소라카,6621,새벽심장,3,8.2,60.0,65
소라카,3107,구원,3,8.4,56.41,39
소라카,6617,월석 재생기,3,6.6,74.19,31
소라카,3222,미카엘의 축복,3,7.2,75.0,20
소라카,3190,강철의 솔라리 펜던트,3,7.7,68.42,19
소라카,3504,불타는 향로,3,6.9,80.0,10
소라카,2524,밴들파이프,3,7.8,60.0,5
소라카,3083,워모그의 갑옷,3,10.2,60.0,5
소라카,2065,슈렐리아의 군가,3,7.3,33.33,3
소라카,2526,속삭이는 머리띠,3,6.8,100.0,2
소라카,6620,헬리아의 메아리,3,8.0,50.0,2
소라카,2525,원형질 안전벨트,3,11.0,0.0,1
소라카,3075,가시 갑옷,3,13.5,0.0,1
소라카,3153,몰락한 왕의 검,3,4.0,0.0,1
소라카,3157,존야의 모래시계,3,12.0,0.0,1
소라카,3742,망자의 갑옷,3,11.0,0.0,1
소라카,4628,지평선의 초점,3,6.0,100.0,1
소라카,6616,흐르는 물의 지팡이,3,8.0,100.0,1
쉔,3748,거대한 히드라,1,14.2,53.18,581
쉔,3068,태양불꽃 방패,1,14.4,52.03,246
쉔,3084,강철심장,1,13.7,54.78,157
쉔,6664,공허한 광휘,1,13.2,43.79,153
쉔,2524,밴들파이프,1,13.0,49.0,100
쉔,3190,강철의 솔라리 펜던트,1,13.9,48.53,68
쉔,6662,얼어붙은 건틀릿,1,14.0,65.38,26
쉔,2525,원형질 안전벨트,1,14.3,33.33,18
쉔,2504,케이닉 루컨,1,13.2,58.33,12
쉔,3050,지크의 융합,1,13.1,55.56,9
쉔,3075,가시 갑옷,1,15.4,44.44,9
쉔,3742,망자의 갑옷,1,12.5,50.0,4
쉔,6665,해신 작쇼,1,18.0,0.0,2
쉔,2510,황혼과 새벽,1,19.0,0.0,1
쉔,3065,정령의 형상,1,12.0,0.0,1
쉔,3078,삼위일체,1,9.0,100.0,1
쉔,3109,기사의 맹세,1,11.0,0.0,1
쉔,3142,요우무의 유령검,1,13.0,0.0,1
쉔,8020,심연의 가면,1,15.0,100.0,1
쉔,2524,밴들파이프,2,6.3,48.88,178
쉔,3075,가시 갑옷,2,6.9,51.61,155
쉔,2525,원형질 안전벨트,2,9.2,54.55,77
쉔,3084,강철심장,2,7.8,63.16,76
쉔,3748,거대한 히드라,2,9.6,60.0,70
쉔,6664,공허한 광휘,2,8.3,54.39,57
쉔,3068,태양불꽃 방패,2,7.0,62.96,54
쉔,6662,얼어붙은 건틀릿,2,8.3,54.17,48
쉔,6675,나보리 명멸검,2,7.3,62.79,43
쉔,3190,강철의 솔라리 펜던트,2,8.6,51.35,37
쉔,2502,끝없는 절망,2,9.3,47.22,36
쉔,3109,기사의 맹세,2,7.6,60.0,35
쉔,6665,해신 작쇼,2,9.1,42.86,35
쉔,2504,케이닉 루컨,2,9.8,38.24,34
쉔,3143,란두인의 예언,2,8.5,54.17,24
쉔,3742,망자의 갑옷,2,8.7,65.0,20
쉔,3107,구원,2,7.5,69.23,13
쉔,4401,대자연의 힘,2,8.7,55.56,9
쉔,2510,황혼과 새벽,2,6.2,75.0,8
쉔,3065,정령의 형상,2,8.0,50.0,6
쉔,8020,심연의 가면,2,6.4,80.0,5
쉔,3050,지크의 융합,2,6.7,100.0,3
쉔,3002,개척자,2,11.0,100.0,1
쉔,3078,삼위일체,2,8.0,0.0,1
쉔,3157,존야의 모래시계,2,1.0,0.0,1
쉔,3222,미카엘의 축복,2,8.0,100.0,1
쉔,4633,균열 생성기,2,5.0,0.0,1
쉔,6610,갈라진 하늘,2,11.0,0.0,1
쉔,3075,가시 갑옷,3,5.4,55.32,94
쉔,2524,밴들파이프,3,4.9,67.07,82
쉔,3143,란두인의 예언,3,7.7,57.45,47
쉔,2502,끝없는 절망,3,6.2,63.41,41
쉔,2504,케이닉 루컨,3,7.7,65.71,35
쉔,6665,해신 작쇼,3,8.0,45.71,35
쉔,2525,원형질 안전벨트,3,6.1,43.75,32
쉔,3109,기사의 맹세,3,6.8,58.06,31
쉔,3190,강철의 솔라리 펜던트,3,5.6,57.89,19
쉔,3742,망자의 갑옷,3,6.8,58.82,17
쉔,6664,공허한 광휘,3,6.0,64.29,14
쉔,3050,지크의 융합,3,4.5,66.67,12
쉔,4401,대자연의 힘,3,5.9,90.91,11
쉔,3748,거대한 히드라,3,8.4,55.56,9
쉔,6662,얼어붙은 건틀릿,3,5.9,75.0,8
쉔,3065,정령의 형상,3,6.0,66.67,6
쉔,8020,심연의 가면,3,6.8,50.0,6
쉔,2510,황혼과 새벽,3,7.1,60.0,5
쉔,3222,미카엘의 축복,3,8.7,33.33,3
쉔,6675,나보리 명멸검,3,4.3,66.67,3
쉔,3084,강철심장,3,7.0,50.0,2
쉔,2501,지배자의 피갑옷,3,13.0,0.0,1
쉔,3002,개척자,3,3.0,100.0,1
쉔,3073,실험적 마공학판,3,6.0,100.0,1
쉔,3078,삼위일체,3,7.0,100.0,1
쉔,3083,워모그의 갑옷,3,9.0,100.0,1
쉔,3091,마법사의 최후,3,4.0,100.0,1
쉔,3107,구원,3,1.0,0.0,1
쉔,3110,얼어붙은 심장,3,5.0,0.0,1
쉔,3181,선체파괴자,3,8.0,0.0,1
쉔,4633,균열 생성기,3,6.0,100.0,1
쉔,6617,월석 재생기,3,2.0,100.0,1
쉬바나,3161,쇼진의 창,1,11.7,33.33,12
쉬바나,6631,발걸음 분쇄기,1,13.6,80.0,5
쉬바나,2510,황혼과 새벽,1,11.3,0.0,3
쉬바나,3074,굶주린 히드라,1,13.0,66.67,3
쉬바나,3748,거대한 히드라,1,11.0,0.0,1
쉬바나,6675,나보리 명멸검,2,5.4,40.0,5
쉬바나,3161,쇼진의 창,2,7.0,33.33,3
쉬바나,3181,선체파괴자,2,8.0,100.0,3
쉬바나,6653,리안드리의 고통,2,6.7,66.67,3
쉬바나,2510,황혼과 새벽,2,7.0,0.0,2
쉬바나,3115,내셔의 이빨,2,7.0,0.0,1
쉬바나,4629,우주의 추진력,2,6.0,0.0,1
쉬바나,4633,균열 생성기,2,9.0,100.0,1
쉬바나,6631,발걸음 분쇄기,2,10.0,0.0,1
쉬바나,4633,균열 생성기,3,6.2,40.0,5
쉬바나,6673,불멸의 철갑궁,3,5.5,50.0,2
쉬바나,6675,나보리 명멸검,3,4.0,100.0,2
