position,champion,strategy,pick_count,win_count,avg_swap_time,win_rate
MIDDLE,코르키,망원형 개조 (유지),221,106,0.0,47.963800904977376
MIDDLE,코르키,망원형 개조 ➡ 예언자의 렌즈,9,4,1293785.2222222222,44.44444444444444
MIDDLE,코르키,망원형 개조 ➡ 투명 와드,2,1,870324.5,50.0
MIDDLE,코르키,예언자의 렌즈 (유지),23,12,0.0,52.17391304347826
MIDDLE,코르키,예언자의 렌즈 ➡ 망원형 개조,21,11,674525.7142857143,52.38095238095239
MIDDLE,코르키,투명 와드 (유지),55,22,0.0,40.0
MIDDLE,코르키,투명 와드 ➡ 망원형 개조,217,116,876243.603686636,53.45622119815668
MIDDLE,코르키,투명 와드 ➡ 예언자의 렌즈,34,15,812068.2352941176,44.11764705882353
MIDDLE,퀸,망원형 개조 (유지),4,1,0.0,25.0
MIDDLE,퀸,예언자의 렌즈 (유지),21,9,0.0,42.857142857142854
MIDDLE,퀸,예언자의 렌즈 ➡ 망원형 개조,1,0,1620544.0,0.0
MIDDLE,퀸,투명 와드 (유지),6,1,0.0,16.666666666666664
MIDDLE,퀸,투명 와드 ➡ 망원형 개조,7,1,977467.5714285715,14.285714285714285
MIDDLE,퀸,투명 와드 ➡ 예언자의 렌즈,26,12,849556.6153846154,46.15384615384615
MIDDLE,크산테,망원형 개조 (유지),2,0,0.0,0.0
MIDDLE,크산테,망원형 개조 ➡ 예언자의 렌즈,4,2,945316.75,50.0
MIDDLE,크산테,예언자의 렌즈 (유지),34,21,0.0,61.76470588235294
MIDDLE,크산테,예언자의 렌즈 ➡ 망원형 개조,1,1,1740564.0,100.0
MIDDLE,크산테,투명 와드 (유지),13,5,0.0,38.46153846153847
MIDDLE,크산테,투명 와드 ➡ 망원형 개조,8,4,847826.125,50.0
MIDDLE,크산테,투명 와드 ➡ 예언자의 렌즈,19,11,982460.6842105263,57.89473684210527
MIDDLE,클레드,망원형 개조 (유지),1,1,0.0,100.0
MIDDLE,클레드,예언자의 렌즈 (유지),80,48,0.0,60.0
MIDDLE,클레드,투명 와드 (유지),5,1,0.0,20.0
MIDDLE,클레드,투명 와드 ➡ 망원형 개조,5,1,852308.4,20.0
MIDDLE,클레드,투명 와드 ➡ 예언자의 렌즈,8,6,480219.625,75.0
MIDDLE,키아나,망원형 개조 (유지),33,16,0.0,48.484848484848484
MIDDLE,키아나,망원형 개조 ➡ 예언자의 렌즈,13,5,1108083.5384615385,38.46153846153847
MIDDLE,키아나,예언자의 렌즈 (유지),889,489,0.0,55.005624296962885
MIDDLE,키아나,예언자의 렌즈 ➡ 망원형 개조,23,12,895116.4782608695,52.17391304347826
MIDDLE,키아나,예언자의 렌즈 ➡ 투명 와드,1,1,720319.0,100.0
MIDDLE,키아나,투명 와드 (유지),40,17,0.0,42.5
MIDDLE,키아나,투명 와드 ➡ 망원형 개조,22,7,881240.1818181818,31.818181818181817
MIDDLE,키아나,투명 와드 ➡ 예언자의 렌즈,764,441,611288.5523560209,57.72251308900523
MIDDLE,타릭,예언자의 렌즈 (유지),1,0,0.0,0.0
MIDDLE,타릭,투명 와드 ➡ 예언자의 렌즈,1,0,840356.0,0.0
MIDDLE,탈론,망원형 개조 (유지),11,4,0.0,36.36363636363637
MIDDLE,탈론,망원형 개조 ➡ 예언자의 렌즈,4,2,1335483.0,50.0
MIDDLE,탈론,예언자의 렌즈 (유지),989,535,0.0,54.095045500505556
MIDDLE,탈론,예언자의 렌즈 ➡ 망원형 개조,66,29,928521.9848484849,43.93939393939394
MIDDLE,탈론,예언자의 렌즈 ➡ 투명 와드,3,2,1060410.6666666667,66.66666666666666
MIDDLE,탈론,투명 와드 (유지),49,14,0.0,28.57142857142857
MIDDLE,탈론,투명 와드 ➡ 망원형 개조,13,4,697171.0,30.76923076923077
MIDDLE,탈론,투명 와드 ➡ 예언자의 렌즈,659,359,646915.0606980273,54.47647951441578
MIDDLE,탈리야,망원형 개조 (유지),735,384,0.0,52.244897959183675
MIDDLE,탈리야,망원형 개조 ➡ 예언자의 렌즈,36,21,1016129.3055555555,58.333333333333336
MIDDLE,탈리야,예언자의 렌즈 (유지),238,129,0.0,54.20168067226891
MIDDLE,탈리야,예언자의 렌즈 ➡ 망원형 개조,98,49,855005.3775510204,50.0
MIDDLE,탈리야,예언자의 렌즈 ➡ 투명 와드,3,1,60017.0,33.33333333333333
MIDDLE,탈리야,투명 와드 (유지),131,44,0.0,33.587786259541986
MIDDLE,탈리야,투명 와드 ➡ 망원형 개조,698,377,800644.9957020057,54.01146131805158
MIDDLE,탈리야,투명 와드 ➡ 예언자의 렌즈,245,127,786276.7551020408,51.83673469387755
MIDDLE,탐 켄치,투명 와드 (유지),4,2,0.0,50.0
MIDDLE,탐 켄치,투명 와드 ➡ 예언자의 렌즈,2,1,750323.0,50.0
MIDDLE,트리스타나,망원형 개조 (유지),156,75,0.0,48.07692307692308
MIDDLE,트리스타나,망원형 개조 ➡ 예언자의 렌즈,6,4,1170404.0,66.66666666666666
MIDDLE,트리스타나,예언자의 렌즈 (유지),16,10,0.0,62.5
MIDDLE,트리스타나,예언자의 렌즈 ➡ 망원형 개조,18,13,1000347.3888888889,72.22222222222221
MIDDLE,트리스타나,예언자의 렌즈 ➡ 투명 와드,1,0,60003.0,0.0
MIDDLE,트리스타나,투명 와드 (유지),17,5,0.0,29.411764705882355
MIDDLE,트리스타나,투명 와드 ➡ 망원형 개조,157,76,850634.4777070064,48.40764331210191
MIDDLE,트리스타나,투명 와드 ➡ 예언자의 렌즈,22,11,772114.5909090909,50.0
MIDDLE,트린다미어,망원형 개조 (유지),17,10,0.0,58.82352941176471
MIDDLE,트린다미어,망원형 개조 ➡ 예언자의 렌즈,2,0,780325.0,0.0
MIDDLE,트린다미어,예언자의 렌즈 (유지),76,36,0.0,47.368421052631575
MIDDLE,트린다미어,예언자의 렌즈 ➡ 망원형 개조,8,6,757761.625,75.0
MIDDLE,트린다미어,예언자의 렌즈 ➡ 투명 와드,5,2,912296.0,40.0
MIDDLE,트린다미어,투명 와드 (유지),13,3,0.0,23.076923076923077
MIDDLE,트린다미어,투명 와드 ➡ 망원형 개조,11,4,747552.0,36.36363636363637
MIDDLE,트린다미어,투명 와드 ➡ 예언자의 렌즈,30,15,802300.6666666666,50.0
MIDDLE,트위스티드 페이트,망원형 개조 (유지),884,487,0.0,55.09049773755657
MIDDLE,트위스티드 페이트,망원형 개조 ➡ 예언자의 렌즈,27,14,1073722.888888889,51.85185185185185
MIDDLE,트위스티드 페이트,망원형 개조 ➡ 투명 와드,4,3,1245479.5,75.0
MIDDLE,트위스티드 페이트,예언자의 렌즈 (유지),371,209,0.0,56.334231805929925
MIDDLE,트위스티드 페이트,예언자의 렌즈 ➡ 망원형 개조,93,57,888064.7741935484,61.29032258064516
MIDDLE,트위스티드 페이트,예언자의 렌즈 ➡ 투명 와드,24,16,535201.7916666666,66.66666666666666
MIDDLE,트위스티드 페이트,투명 와드 (유지),563,297,0.0,52.753108348134994
MIDDLE,트위스티드 페이트,투명 와드 ➡ 망원형 개조,701,387,878274.727532097,55.20684736091298
MIDDLE,트위스티드 페이트,투명 와드 ➡ 예언자의 렌즈,496,276,766402.8830645161,55.64516129032258
MIDDLE,트위치,망원형 개조 (유지),1,1,0.0,100.0
MIDDLE,트위치,예언자의 렌즈 (유지),2,1,0.0,50.0
MIDDLE,트위치,투명 와드 (유지),4,2,0.0,50.0
MIDDLE,트위치,투명 와드 ➡ 망원형 개조,19,11,808733.4736842106,57.89473684210527
MIDDLE,트위치,투명 와드 ➡ 예언자의 렌즈,2,1,450208.5,50.0
MIDDLE,티모,망원형 개조 (유지),1,1,0.0,100.0
MIDDLE,티모,망원형 개조 ➡ 예언자의 렌즈,2,0,960368.5,0.0
MIDDLE,티모,예언자의 렌즈 (유지),3,2,0.0,66.66666666666666
MIDDLE,티모,투명 와드 (유지),3,1,0.0,33.33333333333333
MIDDLE,파이크,예언자의 렌즈 (유지),20,11,0.0,55.00000000000001
MIDDLE,파이크,투명 와드 ➡ 예언자의 렌즈,2,2,450187.5,100.0
MIDDLE,판테온,망원형 개조 (유지),49,32,0.0,65.3061224489796
MIDDLE,판테온,망원형 개조 ➡ 예언자의 렌즈,18,9,1110383.5,50.0
MIDDLE,판테온,예언자의 렌즈 (유지),296,185,0.0,62.5
MIDDLE,판테온,예언자의 렌즈 ➡ 망원형 개조,14,8,1487633.2142857143,57.14285714285714
MIDDLE,판테온,예언자의 렌즈 ➡ 투명 와드,6,4,1140343.5,66.66666666666666
MIDDLE,판테온,투명 와드 (유지),33,16,0.0,48.484848484848484
MIDDLE,판테온,투명 와드 ➡ 망원형 개조,21,13,1037507.9047619047,61.904761904761905
MIDDLE,판테온,투명 와드 ➡ 예언자의 렌즈,107,59,769638.4112149533,55.140186915887845
MIDDLE,피오라,망원형 개조 (유지),14,10,0.0,71.42857142857143
MIDDLE,피오라,예언자의 렌즈 (유지),2,1,0.0,50.0
MIDDLE,피오라,투명 와드 (유지),2,1,0.0,50.0
MIDDLE,피오라,투명 와드 ➡ 예언자의 렌즈,1,1,780313.0,100.0
MIDDLE,피즈,망원형 개조 (유지),8,5,0.0,62.5
MIDDLE,피즈,망원형 개조 ➡ 예언자의 렌즈,4,3,1260425.5,75.0
MIDDLE,피즈,예언자의 렌즈 (유지),301,148,0.0,49.16943521594684
MIDDLE,피즈,예언자의 렌즈 ➡ 망원형 개조,5,1,1044364.4,20.0
MIDDLE,피즈,예언자의 렌즈 ➡ 투명 와드,3,1,60017.666666666664,33.33333333333333
MIDDLE,피즈,투명 와드 (유지),27,14,0.0,51.85185185185185
MIDDLE,피즈,투명 와드 ➡ 망원형 개조,12,4,840320.8333333334,33.33333333333333
MIDDLE,피즈,투명 와드 ➡ 예언자의 렌즈,233,128,575763.7253218885,54.93562231759657
MIDDLE,하이머딩거,망원형 개조 (유지),13,9,0.0,69.23076923076923
MIDDLE,하이머딩거,예언자의 렌즈 (유지),11,5,0.0,45.45454545454545
MIDDLE,하이머딩거,예언자의 렌즈 ➡ 망원형 개조,5,1,1368421.0,20.0
MIDDLE,하이머딩거,예언자의 렌즈 ➡ 투명 와드,1,0,1020321.0,0.0
MIDDLE,하이머딩거,투명 와드 (유지),4,3,0.0,75.0
MIDDLE,하이머딩거,투명 와드 ➡ 망원형 개조,1,0,900289.0,0.0
MIDDLE,하이머딩거,투명 와드 ➡ 예언자의 렌즈,4,3,930335.0,75.0
MIDDLE,흐웨이,망원형 개조 (유지),479,235,0.0,49.06054279749478
MIDDLE,흐웨이,망원형 개조 ➡ 예언자의 렌즈,13,6,1112691.8461538462,46.15384615384615
MIDDLE,흐웨이,예언자의 렌즈 (유지),66,36,0.0,54.54545454545454
MIDDLE,흐웨이,예언자의 렌즈 ➡ 망원형 개조,23,14,829845.9565217391,60.86956521739131
MIDDLE,흐웨이,예언자의 렌즈 ➡ 투명 와드,2,2,630205.5,100.0
MIDDLE,흐웨이,투명 와드 (유지),72,26,0.0,36.11111111111111
MIDDLE,흐웨이,투명 와드 ➡ 망원형 개조,415,194,839691.1228915663,46.74698795180723
MIDDLE,흐웨이,투명 와드 ➡ 예언자의 렌즈,38,10,851372.8421052631,26.31578947368421
TOP,가렌,망원형 개조 (유지),87,44,0.0,50.57471264367817
TOP,가렌,망원형 개조 ➡ 예언자의 렌즈,17,11,1041558.2941176471,64.70588235294117
TOP,가렌,망원형 개조 ➡ 투명 와드,3,1,1040356.6666666666,33.33333333333333
TOP,가렌,예언자의 렌즈 (유지),213,93,0.0,43.66197183098591
TOP,가렌,예언자의 렌즈 ➡ 망원형 개조,6,1,1050350.6666666667,16.666666666666664
TOP,가렌,예언자의 렌즈 ➡ 투명 와드,6,4,829943.1666666666,66.66666666666666
TOP,가렌,투명 와드 (유지),145,60,0.0,41.37931034482759
TOP,가렌,투명 와드 ➡ 망원형 개조,20,12,1053375.75,60.0
TOP,가렌,투명 와드 ➡ 예언자의 렌즈,102,55,1021456.4901960784,53.92156862745098
TOP,갈리오,망원형 개조 (유지),33,16,0.0,48.484848484848484
TOP,갈리오,망원형 개조 ➡ 예언자의 렌즈,2,0,1140426.0,0.0
TOP,갈리오,예언자의 렌즈 (유지),76,47,0.0,61.8421052631579
TOP,갈리오,예언자의 렌즈 ➡ 망원형 개조,4,2,1440472.0,50.0
TOP,갈리오,예언자의 렌즈 ➡ 투명 와드,1,1,60019.0,100.0
TOP,갈리오,투명 와드 (유지),41,21,0.0,51.21951219512195
TOP,갈리오,투명 와드 ➡ 망원형 개조,17,8,925056.7647058824,47.05882352941176
TOP,갈리오,투명 와드 ➡ 예언자의 렌즈,56,34,1094317.857142857,60.71428571428571
TOP,갱플랭크,망원형 개조 (유지),545,312,0.0,57.247706422018354
TOP,갱플랭크,망원형 개조 ➡ 예언자의 렌즈,177,110,1129111.2033898304,62.14689265536724
TOP,갱플랭크,망원형 개조 ➡ 투명 와드,1,0,1140412.0,0.0
TOP,갱플랭크,예언자의 렌즈 (유지),392,226,0.0,57.6530612244898
TOP,갱플랭크,예언자의 렌즈 ➡ 망원형 개조,29,13,941710.7586206896,44.827586206896555
TOP,갱플랭크,예언자의 렌즈 ➡ 투명 와드,5,2,288102.8,40.0
TOP,갱플랭크,투명 와드 (유지),242,110,0.0,45.45454545454545
TOP,갱플랭크,투명 와드 ➡ 망원형 개조,401,210,901979.0798004988,52.36907730673317
TOP,갱플랭크,투명 와드 ➡ 예언자의 렌즈,492,254,952243.3943089431,51.6260162601626
TOP,그라가스,망원형 개조 (유지),88,41,0.0,46.590909090909086
TOP,그라가스,망원형 개조 ➡ 예언자의 렌즈,20,13,1317462.3,65.0
TOP,그라가스,망원형 개조 ➡ 투명 와드,3,1,980385.6666666666,33.33333333333333
TOP,그라가스,예언자의 렌즈 (유지),290,154,0.0,53.103448275862064
TOP,그라가스,예언자의 렌즈 ➡ 망원형 개조,8,3,1185418.125,37.5
TOP,그라가스,예언자의 렌즈 ➡ 투명 와드,7,3,745974.8571428572,42.857142857142854
TOP,그라가스,투명 와드 (유지),165,69,0.0,41.81818181818181
TOP,그라가스,투명 와드 ➡ 망원형 개조,111,49,905201.8918918918,44.14414414414414
TOP,그라가스,투명 와드 ➡ 예언자의 렌즈,219,119,1068074.4018264841,54.337899543378995
TOP,그레이브즈,망원형 개조 (유지),1,1,0.0,100.0
TOP,그레이브즈,예언자의 렌즈 (유지),5,3,0.0,60.0
TOP,그레이브즈,투명 와드 (유지),2,1,0.0,50.0
TOP,그레이브즈,투명 와드 ➡ 망원형 개조,13,3,923406.3076923077,23.076923076923077
TOP,그레이브즈,투명 와드 ➡ 예언자의 렌즈,3,0,960385.0,0.0
TOP,그웬,망원형 개조 (유지),173,102,0.0,58.95953757225434
TOP,그웬,망원형 개조 ➡ 예언자의 렌즈,41,19,1179937.512195122,46.34146341463415
TOP,그웬,망원형 개조 ➡ 투명 와드,4,0,1470527.0,0.0
TOP,그웬,예언자의 렌즈 (유지),355,220,0.0,61.97183098591549
TOP,그웬,예언자의 렌즈 ➡ 망원형 개조,10,4,1254422.9,40.0
TOP,그웬,예언자의 렌즈 ➡ 투명 와드,1,1,1200387.0,100.0
TOP,그웬,투명 와드 (유지),253,124,0.0,49.01185770750988
TOP,그웬,투명 와드 ➡ 망원형 개조,105,59,980934.6380952381,56.19047619047619
TOP,그웬,투명 와드 ➡ 예언자의 렌즈,354,200,1044290.4350282486,56.49717514124294
TOP,나르,망원형 개조 (유지),297,148,0.0,49.831649831649834
TOP,나르,망원형 개조 ➡ 예언자의 렌즈,30,17,1188392.6666666667,56.666666666666664
TOP,나르,망원형 개조 ➡ 투명 와드,2,2,1260424.5,100.0
TOP,나르,예언자의 렌즈 (유지),268,147,0.0,54.850746268656714
TOP,나르,예언자의 렌즈 ➡ 망원형 개조,20,12,813283.45,60.0
TOP,나르,예언자의 렌즈 ➡ 투명 와드,9,6,453477.3333333333,66.66666666666666
TOP,나르,투명 와드 (유지),458,208,0.0,45.414847161572055
TOP,나르,투명 와드 ➡ 망원형 개조,322,179,978055.0217391305,55.590062111801245
TOP,나르,투명 와드 ➡ 예언자의 렌즈,301,162,1059979.8471760796,53.820598006644516
TOP,나서스,망원형 개조 (유지),44,21,0.0,47.72727272727273
TOP,나서스,망원형 개조 ➡ 예언자의 렌즈,1,0,900279.0,0.0
TOP,나서스,예언자의 렌즈 (유지),33,11,0.0,33.33333333333333
TOP,나서스,투명 와드 (유지),110,48,0.0,43.63636363636363
TOP,나서스,투명 와드 ➡ 망원형 개조,25,17,1001153.32,68.0
TOP,나서스,투명 와드 ➡ 예언자의 렌즈,15,8,1072408.6,53.333333333333336
TOP,나피리,망원형 개조 (유지),11,5,0.0,45.45454545454545
TOP,나피리,망원형 개조 ➡ 예언자의 렌즈,2,1,1260430.5,50.0
TOP,나피리,예언자의 렌즈 (유지),26,10,0.0,38.46153846153847
TOP,나피리,예언자의 렌즈 ➡ 망원형 개조,3,2,1060386.6666666667,66.66666666666666
TOP,나피리,투명 와드 (유지),1,0,0.0,0.0
TOP,나피리,투명 와드 ➡ 예언자의 렌즈,9,6,1113744.2222222222,66.66666666666666
TOP,노틸러스,투명 와드 (유지),2,1,0.0,50.0
TOP,녹턴,망원형 개조 (유지),61,32,0.0,52.459016393442624
TOP,녹턴,망원형 개조 ➡ 예언자의 렌즈,1,1,720257.0,100.0
TOP,녹턴,예언자의 렌즈 (유지),2,0,0.0,0.0
TOP,녹턴,예언자의 렌즈 ➡ 망원형 개조,5,4,180055.6,80.0
TOP,녹턴,투명 와드 (유지),5,2,0.0,40.0
TOP,녹턴,투명 와드 ➡ 망원형 개조,114,58,746074.3596491228,50.877192982456144
TOP,녹턴,투명 와드 ➡ 예언자의 렌즈,4,0,735279.25,0.0
TOP,누누와 윌럼프,예언자의 렌즈 (유지),2,1,0.0,50.0
TOP,누누와 윌럼프,투명 와드 ➡ 예언자의 렌즈,1,0,1200429.0,0.0
TOP,니달리,망원형 개조 (유지),18,11,0.0,61.111111111111114
TOP,니달리,망원형 개조 ➡ 예언자의 렌즈,4,2,1140444.75,50.0
TOP,니달리,망원형 개조 ➡ 투명 와드,2,1,1230405.0,50.0
TOP,니달리,예언자의 렌즈 (유지),16,9,0.0,56.25
TOP,니달리,예언자의 렌즈 ➡ 망원형 개조,1,0,1320437.0,0.0
TOP,니달리,예언자의 렌즈 ➡ 투명 와드,2,2,690257.0,100.0
TOP,니달리,투명 와드 (유지),40,17,0.0,42.5
TOP,니달리,투명 와드 ➡ 망원형 개조,28,13,874611.0357142857,46.42857142857143
TOP,니달리,투명 와드 ➡ 예언자의 렌즈,37,20,924666.5945945946,54.054054054054056
TOP,니코,망원형 개조 (유지),24,10,0.0,41.66666666666667
TOP,니코,망원형 개조 ➡ 예언자의 렌즈,15,14,1376462.1333333333,93.33333333333333
TOP,니코,예언자의 렌즈 (유지),9,5,0.0,55.55555555555556
TOP,니코,예언자의 렌즈 ➡ 망원형 개조,1,1,1680628.0,100.0
TOP,니코,투명 와드 (유지),18,8,0.0,44.44444444444444
TOP,니코,투명 와드 ➡ 망원형 개조,2,0,810264.0,0.0
TOP,니코,투명 와드 ➡ 예언자의 렌즈,2,1,1050415.0,50.0
TOP,닐라,투명 와드 ➡ 예언자의 렌즈,1,0,2100787.0,0.0
TOP,다리우스,망원형 개조 (유지),83,47,0.0,56.62650602409639
TOP,다리우스,망원형 개조 ➡ 예언자의 렌즈,19,11,1036176.2105263158,57.89473684210527
TOP,다리우스,망원형 개조 ➡ 투명 와드,1,0,900401.0,0.0
TOP,다리우스,예언자의 렌즈 (유지),464,235,0.0,50.646551724137936
TOP,다리우스,예언자의 렌즈 ➡ 망원형 개조,10,6,1122377.5,60.0
TOP,다리우스,예언자의 렌즈 ➡ 투명 와드,3,2,1260397.6666666667,66.66666666666666
TOP,다리우스,투명 와드 (유지),248,106,0.0,42.74193548387097
TOP,다리우스,투명 와드 ➡ 망원형 개조,46,15,905553.5217391305,32.608695652173914
TOP,다리우스,투명 와드 ➡ 예언자의 렌즈,323,173,975613.5417956656,53.56037151702786
TOP,다이애나,망원형 개조 (유지),4,3,0.0,75.0
TOP,다이애나,망원형 개조 ➡ 예언자의 렌즈,1,1,900310.0,100.0
TOP,다이애나,예언자의 렌즈 (유지),18,10,0.0,55.55555555555556
TOP,다이애나,예언자의 렌즈 ➡ 망원형 개조,1,0,2520695.0,0.0
TOP,다이애나,투명 와드 (유지),2,0,0.0,0.0
TOP,다이애나,투명 와드 ➡ 망원형 개조,1,1,960215.0,100.0
TOP,다이애나,투명 와드 ➡ 예언자의 렌즈,10,8,858332.6,80.0
TOP,드레이븐,망원형 개조 (유지),180,87,0.0,48.333333333333336
TOP,드레이븐,망원형 개조 ➡ 예언자의 렌즈,3,3,880346.6666666666,100.0
TOP,드레이븐,예언자의 렌즈 ➡ 망원형 개조,3,2,260089.66666666666,66.66666666666666
TOP,드레이븐,투명 와드 (유지),6,2,0.0,33.33333333333333
TOP,드레이븐,투명 와드 ➡ 망원형 개조,23,13,863794.4782608695,56.52173913043478
TOP,라이즈,망원형 개조 (유지),300,153,0.0,51.0
TOP,라이즈,망원형 개조 ➡ 예언자의 렌즈,20,12,1266428.8,60.0
TOP,라이즈,망원형 개조 ➡ 투명 와드,3,2,1480461.6666666667,66.66666666666666
TOP,라이즈,예언자의 렌즈 (유지),74,45,0.0,60.810810810810814
TOP,라이즈,예언자의 렌즈 ➡ 망원형 개조,18,9,933649.2777777778,50.0
TOP,라이즈,예언자의 렌즈 ➡ 투명 와드,4,3,585212.75,75.0
TOP,라이즈,투명 와드 (유지),189,75,0.0,39.682539682539684
TOP,라이즈,투명 와드 ➡ 망원형 개조,349,194,901846.4326647564,55.587392550143264
TOP,라이즈,투명 와드 ➡ 예언자의 렌즈,123,67,923740.430894309,54.47154471544715
TOP,람머스,망원형 개조 (유지),1,1,0.0,100.0
TOP,람머스,예언자의 렌즈 (유지),6,5,0.0,83.33333333333334
TOP,람머스,투명 와드 (유지),2,1,0.0,50.0
TOP,람머스,투명 와드 ➡ 망원형 개조,3,3,420129.3333333333,100.0
TOP,람머스,투명 와드 ➡ 예언자의 렌즈,8,4,667755.875,50.0
TOP,럭스,망원형 개조 (유지),1,0,0.0,0.0
TOP,럭스,투명 와드 (유지),1,0,0.0,0.0
TOP,럭스,투명 와드 ➡ 망원형 개조,4,4,810288.5,100.0
TOP,럼블,망원형 개조 (유지),794,438,0.0,55.16372795969773
TOP,럼블,망원형 개조 ➡ 예언자의 렌즈,77,47,1155207.9090909092,61.038961038961034
TOP,럼블,망원형 개조 ➡ 투명 와드,5,3,1212397.2,60.0
TOP,럼블,예언자의 렌즈 (유지),805,476,0.0,59.130434782608695
TOP,럼블,예언자의 렌즈 ➡ 망원형 개조,72,35,1076948.0694444445,48.61111111111111
TOP,럼블,예언자의 렌즈 ➡ 투명 와드,12,9,700232.3333333334,75.0
TOP,럼블,투명 와드 (유지),673,317,0.0,47.102526002971764
TOP,럼블,투명 와드 ➡ 망원형 개조,665,380,953320.3293233083,57.14285714285714
TOP,럼블,투명 와드 ➡ 예언자의 렌즈,713,391,1030892.5708274895,54.83870967741935
TOP,레넥톤,망원형 개조 (유지),190,99,0.0,52.10526315789473
TOP,레넥톤,망원형 개조 ➡ 예언자의 렌즈,49,25,1098485.7142857143,51.02040816326531
TOP,레넥톤,망원형 개조 ➡ 투명 와드,1,0,960342.0,0.0
TOP,레넥톤,예언자의 렌즈 (유지),989,553,0.0,55.91506572295247
TOP,레넥톤,예언자의 렌즈 ➡ 망원형 개조,26,10,1334285.0,38.46153846153847
TOP,레넥톤,예언자의 렌즈 ➡ 투명 와드,12,7,770233.5,58.333333333333336
TOP,레넥톤,투명 와드 (유지),607,235,0.0,38.71499176276771
TOP,레넥톤,투명 와드 ➡ 망원형 개조,132,61,997628.9242424242,46.21212121212121
TOP,레넥톤,투명 와드 ➡ 예언자의 렌즈,1095,600,1027265.1643835617,54.794520547945204
TOP,렉사이,망원형 개조 (유지),11,4,0.0,36.36363636363637
TOP,렉사이,망원형 개조 ➡ 예언자의 렌즈,8,7,1275433.5,87.5
TOP,렉사이,예언자의 렌즈 (유지),84,57,0.0,67.85714285714286
TOP,렉사이,예언자의 렌즈 ➡ 망원형 개조,5,2,996350.8,40.0
TOP,렉사이,예언자의 렌즈 ➡ 투명 와드,1,0,60020.0,0.0
TOP,렉사이,투명 와드 (유지),108,47,0.0,43.51851851851852
TOP,렉사이,투명 와드 ➡ 망원형 개조,39,23,999261.3846153846,58.97435897435898
TOP,렉사이,투명 와드 ➡ 예언자의 렌즈,122,66,1000182.3278688524,54.09836065573771
TOP,렐,예언자의 렌즈 (유지),1,0,0.0,0.0
TOP,렐,투명 와드 ➡ 예언자의 렌즈,1,0,1080321.0,0.0
TOP,렝가,망원형 개조 (유지),53,26,0.0,49.056603773584904
TOP,렝가,망원형 개조 ➡ 예언자의 렌즈,8,6,1027856.625,75.0
TOP,렝가,예언자의 렌즈 (유지),127,70,0.0,55.118110236220474
TOP,렝가,예언자의 렌즈 ➡ 망원형 개조,3,2,920383.3333333334,66.66666666666666
TOP,렝가,예언자의 렌즈 ➡ 투명 와드,2,2,660250.5,100.0
TOP,렝가,투명 와드 (유지),56,27,0.0,48.214285714285715
TOP,렝가,투명 와드 ➡ 망원형 개조,125,73,889292.312,58.4
TOP,렝가,투명 와드 ➡ 예언자의 렌즈,214,107,811986.8364485982,50.0
TOP,루시안,망원형 개조 (유지),17,12,0.0,70.58823529411765
TOP,루시안,예언자의 렌즈 (유지),1,0,0.0,0.0
TOP,루시안,투명 와드 (유지),9,1,0.0,11.11111111111111
TOP,루시안,투명 와드 ➡ 망원형 개조,21,11,937497.380952381,52.38095238095239
TOP,루시안,투명 와드 ➡ 예언자의 렌즈,1,1,720287.0,100.0
TOP,룰루,망원형 개조 (유지),16,8,0.0,50.0
TOP,룰루,예언자의 렌즈 (유지),75,45,0.0,60.0
TOP,룰루,투명 와드 (유지),10,5,0.0,50.0
TOP,룰루,투명 와드 ➡ 망원형 개조,3,2,1120442.3333333333,66.66666666666666
TOP,룰루,투명 와드 ➡ 예언자의 렌즈,8,3,757799.875,37.5
TOP,르블랑,망원형 개조 (유지),2,1,0.0,50.0
TOP,르블랑,예언자의 렌즈 (유지),15,8,0.0,53.333333333333336
TOP,르블랑,투명 와드 (유지),1,1,0.0,100.0
TOP,르블랑,투명 와드 ➡ 망원형 개조,2,1,870327.5,50.0
TOP,르블랑,투명 와드 ➡ 예언자의 렌즈,11,5,938543.7272727273,45.45454545454545
TOP,리 신,예언자의 렌즈 ➡ 투명 와드,3,2,60006.0,66.66666666666666
TOP,리 신,투명 와드 (유지),81,34,0.0,41.9753086419753
TOP,리 신,투명 와드 ➡ 예언자의 렌즈,2,1,60030.0,50.0
TOP,리븐,망원형 개조 (유지),32,14,0.0,43.75
TOP,리븐,망원형 개조 ➡ 예언자의 렌즈,8,5,1117881.375,62.5
TOP,리븐,예언자의 렌즈 (유지),176,102,0.0,57.95454545454546
TOP,리븐,예언자의 렌즈 ➡ 망원형 개조,5,1,1080417.4,20.0
TOP,리븐,예언자의 렌즈 ➡ 투명 와드,6,3,60018.5,50.0
TOP,리븐,투명 와드 (유지),239,94,0.0,39.33054393305439
TOP,리븐,투명 와드 ➡ 망원형 개조,118,72,792876.8559322034,61.016949152542374
TOP,리븐,투명 와드 ➡ 예언자의 렌즈,486,288,1035902.5699588477,59.25925925925925
TOP,리산드라,망원형 개조 (유지),41,19,0.0,46.34146341463415
TOP,리산드라,예언자의 렌즈 (유지),31,20,0.0,64.51612903225806
TOP,리산드라,예언자의 렌즈 ➡ 망원형 개조,3,3,800260.0,100.0
TOP,리산드라,예언자의 렌즈 ➡ 투명 와드,1,1,1440438.0,100.0
