position,champion,build_path,pick_count,win_count,win_rate
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 끝없는 갈망,14,7,50.0
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 독사의 송곳니,44,28,63.63636363636363
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 밤의 끝자락,11,4,36.36363636363637
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 벼락폭풍검,7,2,28.57142857142857
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 사슬끈 분쇄자,2,1,50.0
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 쇼진의 창,150,86,57.333333333333336
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 스테락의 도전,1,1,100.0
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 원칙의 원형낫,6,3,50.0
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 죽음의 무도,3,2,66.66666666666666
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 칠흑의 양날 도끼,2,0,0.0
MIDDLE,제드,월식 > 칠흑의 양날 도끼 > 화공 펑크 사슬검,1,1,100.0
MIDDLE,제드,월식 > 핏빛 명석함 > 벼락폭풍검,5,1,20.0
MIDDLE,제드,월식 > 핏빛 명석함 > 칠흑의 양날 도끼,2,0,0.0
MIDDLE,제드,칠흑의 양날 도끼 > 끝없는 갈망 > 쇼진의 창,1,0,0.0
MIDDLE,제라스,대천사의 지팡이 > 루덴의 메아리 > 공허의 지팡이,1,0,0.0
MIDDLE,제라스,대천사의 지팡이 > 지평선의 초점 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 공허의 지팡이 > 그림자불꽃,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 공허의 지팡이,8,2,25.0
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 그림자불꽃,2,1,50.0
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 대천사의 지팡이,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 라바돈의 죽음모자,32,20,62.5
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 밴시의 장막,2,2,100.0
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 존야의 모래시계,14,6,42.857142857142854
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 지평선의 초점,27,13,48.148148148148145
MIDDLE,제라스,루덴의 메아리 > 그림자불꽃 > 폭풍 쇄도,18,9,50.0
MIDDLE,제라스,루덴의 메아리 > 대천사의 지팡이 > 지평선의 초점,2,1,50.0
MIDDLE,제라스,루덴의 메아리 > 라바돈의 죽음모자 > 공허의 지팡이,3,2,66.66666666666666
MIDDLE,제라스,루덴의 메아리 > 라바돈의 죽음모자 > 그림자불꽃,3,2,66.66666666666666
MIDDLE,제라스,루덴의 메아리 > 라바돈의 죽음모자 > 리안드리의 고통,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 라바돈의 죽음모자 > 존야의 모래시계,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 라바돈의 죽음모자 > 지평선의 초점,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 라일라이의 수정홀 > 그림자불꽃,2,1,50.0
MIDDLE,제라스,루덴의 메아리 > 라일라이의 수정홀 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 루덴의 메아리 > 그림자불꽃,2,2,100.0
MIDDLE,제라스,루덴의 메아리 > 루덴의 메아리 > 어둠불꽃 횃불,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 루덴의 메아리 > 지평선의 초점,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 리안드리의 고통 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 리안드리의 고통 > 무덤꽃,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 밴시의 장막 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 밴시의 장막 > 지평선의 초점,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 실체화 장비 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 악의 > 라일라이의 수정홀,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 악의 > 주문투척자의 신발,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 악의 > 지평선의 초점,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 존야의 모래시계 > 지평선의 초점,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 주문투척자의 신발 > 존야의 모래시계,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 주문투척자의 신발 > 지평선의 초점,3,1,33.33333333333333
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 공허의 지팡이,12,6,50.0
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 그림자불꽃,133,79,59.3984962406015
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 라바돈의 죽음모자,38,24,63.1578947368421
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 라일라이의 수정홀,7,3,42.857142857142854
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 리안드리의 고통,12,8,66.66666666666666
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 모렐로노미콘,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 무덤꽃,5,2,40.0
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 밴시의 장막,9,5,55.55555555555556
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 실체화 장비,1,1,100.0
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 존야의 모래시계,14,9,64.28571428571429
MIDDLE,제라스,루덴의 메아리 > 지평선의 초점 > 지평선의 초점,2,2,100.0
MIDDLE,제라스,루덴의 메아리 > 폭풍 쇄도 > 공허의 지팡이,1,0,0.0
MIDDLE,제라스,루덴의 메아리 > 폭풍 쇄도 > 그림자불꽃,9,5,55.55555555555556
MIDDLE,제라스,루덴의 메아리 > 폭풍 쇄도 > 라바돈의 죽음모자,3,3,100.0
MIDDLE,제라스,루덴의 메아리 > 폭풍 쇄도 > 라일라이의 수정홀,2,0,0.0
MIDDLE,제라스,루덴의 메아리 > 폭풍 쇄도 > 존야의 모래시계,2,1,50.0
MIDDLE,제라스,루덴의 메아리 > 폭풍 쇄도 > 지평선의 초점,1,1,100.0
MIDDLE,제라스,악의 > 그림자불꽃 > 공허의 지팡이,1,0,0.0
MIDDLE,제라스,악의 > 그림자불꽃 > 라일라이의 수정홀,1,0,0.0
MIDDLE,제라스,악의 > 그림자불꽃 > 지평선의 초점,2,2,100.0
MIDDLE,제라스,악의 > 라바돈의 죽음모자 > 그림자불꽃,1,1,100.0
MIDDLE,제라스,악의 > 라바돈의 죽음모자 > 라일라이의 수정홀,1,0,0.0
MIDDLE,제라스,악의 > 라일라이의 수정홀 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,제라스,악의 > 존야의 모래시계 > 지평선의 초점,1,0,0.0
MIDDLE,제라스,악의 > 지평선의 초점 > 그림자불꽃,2,1,50.0
MIDDLE,제라스,악의 > 지평선의 초점 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,제라스,악의 > 지평선의 초점 > 밴시의 장막,1,0,0.0
MIDDLE,제라스,악의 > 폭풍 쇄도 > 그림자불꽃,1,1,100.0
MIDDLE,제라스,악의 > 폭풍 쇄도 > 리안드리의 고통,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 공허의 지팡이 > 리안드리의 고통,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 그림자불꽃 > 라바돈의 죽음모자,2,1,50.0
MIDDLE,제라스,어둠불꽃 횃불 > 그림자불꽃 > 리안드리의 고통,2,1,50.0
MIDDLE,제라스,어둠불꽃 횃불 > 그림자불꽃 > 지평선의 초점,3,2,66.66666666666666
MIDDLE,제라스,어둠불꽃 횃불 > 라바돈의 죽음모자 > 공허의 지팡이,1,0,0.0
MIDDLE,제라스,어둠불꽃 횃불 > 라바돈의 죽음모자 > 그림자불꽃,1,0,0.0
MIDDLE,제라스,어둠불꽃 횃불 > 라바돈의 죽음모자 > 모렐로노미콘,2,2,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 라바돈의 죽음모자 > 지평선의 초점,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 루덴의 메아리 > 루덴의 메아리,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 리안드리의 고통 > 그림자불꽃,1,0,0.0
MIDDLE,제라스,어둠불꽃 횃불 > 리안드리의 고통 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 리안드리의 고통 > 무덤꽃,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 리안드리의 고통 > 지평선의 초점,1,0,0.0
MIDDLE,제라스,어둠불꽃 횃불 > 모렐로노미콘 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 존야의 모래시계 > 그림자불꽃,4,3,75.0
MIDDLE,제라스,어둠불꽃 횃불 > 존야의 모래시계 > 라일라이의 수정홀,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 주문투척자의 신발 > 지평선의 초점,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 공허의 지팡이,2,2,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 그림자불꽃,10,7,70.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 라바돈의 죽음모자,2,0,0.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 리안드리의 고통,5,2,40.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 모렐로노미콘,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 실체화 장비,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 존야의 모래시계,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 지평선의 초점 > 폭풍 쇄도,1,1,100.0
MIDDLE,제라스,어둠불꽃 횃불 > 폭풍 쇄도 > 그림자불꽃,1,1,100.0
MIDDLE,제리,루난의 허리케인 > 실험적 마공학판 > 무한의 대검,1,0,0.0
MIDDLE,제리,스태틱의 단검 > 루난의 허리케인 > 마법광학 장치 C44,1,0,0.0
MIDDLE,제리,스태틱의 단검 > 루난의 허리케인 > 무한의 대검,3,2,66.66666666666666
MIDDLE,제리,스태틱의 단검 > 악마사냥꾼의 화살 > 무한의 대검,3,1,33.33333333333333
MIDDLE,제리,실험적 마공학판 > 루난의 허리케인 > 무한의 대검,3,0,0.0
MIDDLE,제리,실험적 마공학판 > 악마사냥꾼의 화살 > 무한의 대검,3,3,100.0
MIDDLE,제리,실험적 마공학판 > 악마사냥꾼의 화살 > 불멸의 철갑궁,2,1,50.0
MIDDLE,제리,실험적 마공학판 > 유령 무희 > 도미닉 경의 인사,1,1,100.0
MIDDLE,제리,악마사냥꾼의 화살 > 실험적 마공학판 > 무한의 대검,1,1,100.0
MIDDLE,제리,악마사냥꾼의 화살 > 유령 무희 > 도미닉 경의 인사,1,1,100.0
MIDDLE,제리,윤 탈 야생화살 > 루난의 허리케인 > 무한의 대검,3,2,66.66666666666666
MIDDLE,제리,윤 탈 야생화살 > 악마사냥꾼의 화살 > 무한의 대검,5,3,60.0
MIDDLE,제리,윤 탈 야생화살 > 악마사냥꾼의 화살 > 불멸의 철갑궁,1,0,0.0
MIDDLE,제리,폭풍갈퀴 > 나보리 명멸검 > 무한의 대검,1,0,0.0
MIDDLE,제리,폭풍갈퀴 > 악마사냥꾼의 화살 > 도미닉 경의 인사,2,0,0.0
MIDDLE,제리,폭풍갈퀴 > 악마사냥꾼의 화살 > 무한의 대검,1,0,0.0
MIDDLE,제리,폭풍갈퀴 > 악마사냥꾼의 화살 > 불멸의 철갑궁,1,0,0.0
MIDDLE,제이스,그림자 검 > 마나무네 > 세릴다의 원한,1,1,100.0
MIDDLE,제이스,그림자 검 > 요새파괴자 > 밤의 끝자락,1,0,0.0
MIDDLE,제이스,그림자 검 > 요우무의 유령검 > 요새파괴자,1,0,0.0
MIDDLE,제이스,기회 > 독사의 송곳니 > 마나무네,1,0,0.0
MIDDLE,제이스,기회 > 독사의 송곳니 > 세릴다의 원한,1,0,0.0
MIDDLE,제이스,기회 > 마나무네 > 독사의 송곳니,1,0,0.0
MIDDLE,제이스,기회 > 밤의 끝자락 > 독사의 송곳니,1,0,0.0
MIDDLE,제이스,기회 > 요우무의 유령검 > 독사의 송곳니,1,1,100.0
MIDDLE,제이스,기회 > 요우무의 유령검 > 세릴다의 원한,1,0,0.0
MIDDLE,제이스,끝없는 갈망 > 마나무네 > 쇼진의 창,1,0,0.0
MIDDLE,제이스,독사의 송곳니 > 마나무네 > 밤의 끝자락,1,0,0.0
MIDDLE,제이스,마나무네 > 쇼진의 창 > 칠흑의 양날 도끼,1,0,0.0
MIDDLE,제이스,쇼진의 창 > 마나무네 > 세릴다의 원한,1,1,100.0
MIDDLE,제이스,쇼진의 창 > 마나무네 > 칠흑의 양날 도끼,1,0,0.0
MIDDLE,제이스,요새파괴자 > 마나무네 > 세릴다의 원한,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 그림자 검 > 독사의 송곳니,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 그림자 검 > 밤의 끝자락,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 그림자 검 > 요새파괴자,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 그림자 검 > 요우무의 유령검,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 기회 > 마나무네,3,1,33.33333333333333
MIDDLE,제이스,요우무의 유령검 > 기회 > 밤의 끝자락,5,3,60.0
MIDDLE,제이스,요우무의 유령검 > 기회 > 세릴다의 원한,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 기회 > 쇼진의 창,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 독사의 송곳니 > 기회,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 독사의 송곳니 > 마나무네,2,2,100.0
MIDDLE,제이스,요우무의 유령검 > 독사의 송곳니 > 밤의 끝자락,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 독사의 송곳니 > 세릴다의 원한,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 기회,4,2,50.0
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 도미닉 경의 인사,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 독사의 송곳니,14,8,57.14285714285714
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 맬모셔스의 아귀,7,5,71.42857142857143
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 밤의 끝자락,20,12,60.0
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 세릴다의 원한,53,25,47.16981132075472
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 쇼진의 창,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 요새파괴자,3,2,66.66666666666666
MIDDLE,제이스,요우무의 유령검 > 마나무네 > 헤르메스의 시미터,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 맬모셔스의 아귀 > 마나무네,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 밤의 끝자락 > 독사의 송곳니,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 밤의 끝자락 > 마나무네,2,1,50.0
MIDDLE,제이스,요우무의 유령검 > 밤의 끝자락 > 세릴다의 원한,3,2,66.66666666666666
MIDDLE,제이스,요우무의 유령검 > 벼락폭풍검 > 밤의 끝자락,2,2,100.0
MIDDLE,제이스,요우무의 유령검 > 신속행진 > 마나무네,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 요새파괴자 > 그림자 검,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 요새파괴자 > 마나무네,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 요우무의 유령검 > 그림자 검,2,2,100.0
MIDDLE,제이스,요우무의 유령검 > 월식 > 마나무네,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 칠흑의 양날 도끼 > 밤의 끝자락,1,0,0.0
MIDDLE,제이스,요우무의 유령검 > 핏빛 명석함 > 마나무네,1,1,100.0
MIDDLE,제이스,요우무의 유령검 > 핏빛 명석함 > 맬모셔스의 아귀,1,0,0.0
MIDDLE,제이스,월식 > 독사의 송곳니 > 마나무네,1,1,100.0
MIDDLE,제이스,월식 > 마나무네 > 독사의 송곳니,3,2,66.66666666666666
MIDDLE,제이스,월식 > 마나무네 > 밤의 끝자락,1,1,100.0
MIDDLE,제이스,월식 > 마나무네 > 세릴다의 원한,3,1,33.33333333333333
MIDDLE,제이스,월식 > 마나무네 > 쇼진의 창,1,1,100.0
MIDDLE,제이스,월식 > 마나무네 > 요우무의 유령검,1,1,100.0
MIDDLE,제이스,월식 > 마나무네 > 칠흑의 양날 도끼,2,2,100.0
MIDDLE,제이스,월식 > 밤의 끝자락 > 마나무네,1,1,100.0
MIDDLE,제이스,월식 > 요우무의 유령검 > 세릴다의 원한,1,1,100.0
MIDDLE,제이스,칠흑의 양날 도끼 > 월식 > 수호 천사,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 공허의 지팡이 > 그림자불꽃,2,2,100.0
MIDDLE,조이,루덴의 메아리 > 공허의 지팡이 > 밴시의 장막,3,1,33.33333333333333
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 공허의 지팡이,38,20,52.63157894736842
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 구원,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 그림자불꽃,2,1,50.0
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 라바돈의 죽음모자,56,32,57.14285714285714
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 라일라이의 수정홀,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 리치베인,22,15,68.18181818181817
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 마법공학 로켓 벨트,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 무덤꽃,2,1,50.0
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 밴시의 장막,16,12,75.0
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 존야의 모래시계,45,22,48.888888888888886
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 주문투척자의 신발,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 지평선의 초점,40,21,52.5
MIDDLE,조이,루덴의 메아리 > 그림자불꽃 > 폭풍 쇄도,6,2,33.33333333333333
MIDDLE,조이,루덴의 메아리 > 라바돈의 죽음모자 > 그림자불꽃,7,5,71.42857142857143
MIDDLE,조이,루덴의 메아리 > 라바돈의 죽음모자 > 리치베인,2,1,50.0
MIDDLE,조이,루덴의 메아리 > 라바돈의 죽음모자 > 무덤꽃,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 라바돈의 죽음모자 > 존야의 모래시계,3,1,33.33333333333333
MIDDLE,조이,루덴의 메아리 > 라바돈의 죽음모자 > 지평선의 초점,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 라바돈의 죽음모자 > 폭풍 쇄도,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 루덴의 메아리 > 리치베인,3,1,33.33333333333333
MIDDLE,조이,루덴의 메아리 > 리치베인 > 공허의 지팡이,58,33,56.896551724137936
MIDDLE,조이,루덴의 메아리 > 리치베인 > 그림자불꽃,332,178,53.6144578313253
MIDDLE,조이,루덴의 메아리 > 리치베인 > 라바돈의 죽음모자,73,47,64.38356164383562
MIDDLE,조이,루덴의 메아리 > 리치베인 > 리치베인,6,3,50.0
MIDDLE,조이,루덴의 메아리 > 리치베인 > 마법공학 로켓 벨트,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 리치베인 > 마법공학 총검,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 리치베인 > 모렐로노미콘,2,1,50.0
MIDDLE,조이,루덴의 메아리 > 리치베인 > 무덤꽃,20,10,50.0
MIDDLE,조이,루덴의 메아리 > 리치베인 > 밴시의 장막,30,16,53.333333333333336
MIDDLE,조이,루덴의 메아리 > 리치베인 > 존야의 모래시계,101,54,53.46534653465347
MIDDLE,조이,루덴의 메아리 > 리치베인 > 지평선의 초점,35,19,54.285714285714285
MIDDLE,조이,루덴의 메아리 > 리치베인 > 폭풍 쇄도,15,8,53.333333333333336
MIDDLE,조이,루덴의 메아리 > 마법공학 로켓 벨트 > 그림자불꽃,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 마법공학 로켓 벨트 > 리치베인,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 마법공학 로켓 벨트 > 지평선의 초점,5,4,80.0
MIDDLE,조이,루덴의 메아리 > 모렐로노미콘 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 모렐로노미콘 > 리치베인,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 무덤꽃 > 공허의 지팡이,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 무덤꽃 > 그림자불꽃,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 밴시의 장막 > 공허의 지팡이,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 밴시의 장막 > 그림자불꽃,5,3,60.0
MIDDLE,조이,루덴의 메아리 > 밴시의 장막 > 라바돈의 죽음모자,4,2,50.0
MIDDLE,조이,루덴의 메아리 > 밴시의 장막 > 리치베인,4,0,0.0
MIDDLE,조이,루덴의 메아리 > 밴시의 장막 > 무덤꽃,2,2,100.0
MIDDLE,조이,루덴의 메아리 > 밴시의 장막 > 밴시의 장막,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 밴시의 장막 > 지평선의 초점,2,0,0.0
MIDDLE,조이,루덴의 메아리 > 슈렐리아의 군가 > 마법공학 로켓 벨트,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 악의 > 리치베인,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 어둠불꽃 횃불 > 그림자불꽃,2,2,100.0
MIDDLE,조이,루덴의 메아리 > 어둠불꽃 횃불 > 리치베인,4,3,75.0
MIDDLE,조이,루덴의 메아리 > 어둠불꽃 횃불 > 우주의 추진력,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 어둠불꽃 횃불 > 지평선의 초점,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 어둠불꽃 횃불 > 폭풍 쇄도,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 영겁의 지팡이 > 리치베인,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 우주의 추진력 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 우주의 추진력 > 밴시의 장막,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 공허의 지팡이,2,0,0.0
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 그림자불꽃,5,1,20.0
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 라바돈의 죽음모자,2,0,0.0
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 리치베인,3,1,33.33333333333333
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 밴시의 장막,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 존야의 모래시계,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 지평선의 초점,3,2,66.66666666666666
MIDDLE,조이,루덴의 메아리 > 존야의 모래시계 > 폭풍 쇄도,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 주문투척자의 신발 > 그림자불꽃,4,1,25.0
MIDDLE,조이,루덴의 메아리 > 주문투척자의 신발 > 라바돈의 죽음모자,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 주문투척자의 신발 > 리치베인,2,0,0.0
MIDDLE,조이,루덴의 메아리 > 주문투척자의 신발 > 지평선의 초점,3,2,66.66666666666666
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 공허의 지팡이,23,13,56.52173913043478
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 그림자불꽃,26,9,34.61538461538461
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 라바돈의 죽음모자,18,10,55.55555555555556
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 리치베인,7,5,71.42857142857143
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 마법공학 로켓 벨트,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 모렐로노미콘,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 무덤꽃,5,1,20.0
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 밴시의 장막,4,4,100.0
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 슈렐리아의 군가,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 우주의 추진력,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 존야의 모래시계,11,8,72.72727272727273
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 주문투척자의 신발,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 지평선의 초점 > 지평선의 초점,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 공허의 지팡이,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 그림자불꽃,15,8,53.333333333333336
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 라일라이의 수정홀,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 리치베인,3,2,66.66666666666666
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 모렐로노미콘,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 무덤꽃,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 존야의 모래시계,1,0,0.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 지평선의 초점,1,1,100.0
MIDDLE,조이,루덴의 메아리 > 폭풍 쇄도 > 폭풍 쇄도,2,1,50.0
MIDDLE,조이,루덴의 메아리 > 황혼과 새벽 > 밴시의 장막,1,0,0.0
MIDDLE,조이,리치베인 > 그림자불꽃 > 공허의 지팡이,1,0,0.0
MIDDLE,조이,리치베인 > 그림자불꽃 > 라바돈의 죽음모자,2,1,50.0
MIDDLE,조이,리치베인 > 그림자불꽃 > 존야의 모래시계,4,3,75.0
MIDDLE,조이,리치베인 > 루덴의 메아리 > 존야의 모래시계,1,1,100.0
MIDDLE,조이,마법공학 총검 > 리치베인 > 공허의 지팡이,1,1,100.0
MIDDLE,조이,슈렐리아의 군가 > 밴시의 장막 > 밴시의 장막,1,0,0.0
MIDDLE,조이,슈렐리아의 군가 > 지평선의 초점 > 그림자불꽃,1,0,0.0
MIDDLE,조이,슈렐리아의 군가 > 지평선의 초점 > 라바돈의 죽음모자,1,1,100.0
MIDDLE,조이,실체화 장비 > 루덴의 메아리 > 지평선의 초점,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 균열 생성기 > 공허의 지팡이,1,1,100.0
MIDDLE,조이,어둠불꽃 횃불 > 균열 생성기 > 지평선의 초점,1,0,0.0
MIDDLE,조이,어둠불꽃 횃불 > 그림자불꽃 > 공허의 지팡이,1,0,0.0
