position,champion,avg_dragon,avg_baron,avg_horde,avg_vision,avg_ward,avg_plates,win_rate,game_count,pos_dragon,pos_baron,pos_horde,pos_vision,pos_ward,pos_plates,diff_dragon,diff_baron,diff_horde,diff_vision,diff_plates
JUNGLE,아트록스,1.5737179487179487,0.40705128205128205,1.4935897435897436,29.875,3.8173076923076925,0.0,43.59,312,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.087,-0.06,-0.005,-2.97,0.0
JUNGLE,암베사,1.4524163568773234,0.44052044609665425,1.4107806691449813,29.933085501858734,3.754275092936803,0.0,45.39,2690,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.208,-0.026,-0.088,-2.91,0.0
JUNGLE,에코,1.5987168874172186,0.45778145695364236,1.4867549668874172,29.969577814569536,2.9598509933774833,0.0,51.28,4832,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.062,-0.009,-0.012,-2.87,0.0
JUNGLE,엘리스,1.6197718631178708,0.4752851711026616,1.5868187579214195,34.39290240811153,4.730038022813688,0.0,48.67,789,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.041,0.008,0.088,1.55,0.0
JUNGLE,오공,1.6987253765932793,0.5005793742757821,1.4356894553881807,36.15643105446118,4.718424101969872,0.0,47.28,863,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.038,0.034,-0.063,3.31,0.0
JUNGLE,올라프,1.8860759493670887,0.4430379746835443,1.5822784810126582,28.443037974683545,2.7088607594936707,0.0,44.3,79,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.226,-0.024,0.083,-4.4,0.0
JUNGLE,요네,1.7777777777777777,0.7777777777777778,0.6666666666666666,27.88888888888889,1.7777777777777777,0.0,44.44,9,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.117,0.311,-0.832,-4.96,0.0
JUNGLE,우디르,2.0445103857566767,0.5875370919881305,1.6498516320474776,36.032640949554896,3.5459940652818993,0.0,52.52,337,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.384,0.121,0.151,3.19,0.0
JUNGLE,우르곳,1.5,0.375,1.75,38.0,4.75,0.0,62.5,8,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.16,-0.092,0.251,5.16,0.0
JUNGLE,워윅,1.7828054298642535,0.4660633484162896,1.4343891402714932,28.669683257918553,2.176470588235294,0.0,52.04,221,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.122,-0.001,-0.065,-4.17,0.0
JUNGLE,이블린,1.542929292929293,0.4734848484848485,1.356060606060606,29.541666666666668,2.6186868686868685,0.0,53.66,792,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.117,0.007,-0.143,-3.3,0.0
JUNGLE,자르반 4세,1.6471656976744187,0.4484011627906977,1.4011627906976745,34.043968023255815,5.037063953488372,0.0,49.6,2752,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.013,-0.019,-0.098,1.2,0.0
JUNGLE,자이라,1.8159457167090756,0.5241730279898219,1.6988973706530959,37.82442748091603,4.357930449533503,0.0,54.03,1179,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.156,0.057,0.2,4.98,0.0
JUNGLE,자크,1.737789203084833,0.5002570694087404,1.4575835475578407,26.82724935732648,3.284832904884319,0.0,53.98,1945,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.077,0.033,-0.041,-6.02,0.0
JUNGLE,자헨,1.5211267605633803,0.5211267605633803,1.4647887323943662,30.56338028169014,3.3380281690140845,0.0,52.11,71,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.139,0.054,-0.034,-2.28,0.0
JUNGLE,잭스,1.6846473029045643,0.49377593360995853,1.5601659751037344,34.995850622406635,3.7136929460580914,0.0,52.28,241,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.024,0.027,0.061,2.15,0.0
JUNGLE,제드,1.5909090909090908,0.4231490159325211,1.4128397375820057,30.365042174320525,3.415182755388941,0.0,47.56,2134,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.069,-0.044,-0.086,-2.48,0.0
JUNGLE,제이스,1.4680768232546069,0.4532831559823514,1.5493122242408512,37.876459901375554,4.016869971450817,0.0,49.03,7706,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.192,-0.014,0.05,5.03,0.0
JUNGLE,초가스,1.539568345323741,0.49640287769784175,1.683453237410072,33.69064748201439,4.158273381294964,0.0,57.55,139,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.121,0.029,0.185,0.85,0.0
JUNGLE,카서스,1.8648068669527897,0.5128755364806867,1.5552575107296138,28.611051502145923,3.084763948497854,0.0,53.49,1864,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.204,0.046,0.056,-4.23,0.0
JUNGLE,카이사,0.6363636363636364,0.09090909090909091,0.9090909090909091,24.0,1.7272727272727273,0.0,9.09,11,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-1.024,-0.376,-0.59,-8.84,0.0
JUNGLE,카직스,1.8284960422163588,0.4841688654353562,1.4291996481970097,35.52110817941953,3.5325417766051013,0.0,50.88,2274,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.168,0.017,-0.07,2.68,0.0
JUNGLE,케인,1.4661190965092403,0.4209445585215606,1.513347022587269,27.560574948665298,2.735112936344969,0.0,48.67,487,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.194,-0.046,0.014,-5.28,0.0
JUNGLE,키아나,1.5687943262411348,0.47602836879432625,1.457304964539007,33.869787234042555,4.073758865248227,0.0,51.29,3525,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.092,0.009,-0.042,1.03,0.0
JUNGLE,킨드레드,1.6878198567041964,0.458546571136131,1.383828045035824,33.921187308085976,3.1975435005117707,0.0,52.81,977,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.027,-0.008,-0.115,1.08,0.0
JUNGLE,탈론,1.5250395361096467,0.45018450184501846,1.473906167633105,31.3995782814971,2.871375856615709,0.0,50.82,1897,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.135,-0.017,-0.025,-1.44,0.0
JUNGLE,탈리야,1.5826210826210827,0.50997150997151,1.4173789173789173,31.123931623931625,3.2706552706552707,0.0,51.14,702,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.078,0.043,-0.082,-1.72,0.0
JUNGLE,트런들,1.6467661691542288,0.43781094527363185,1.4875621890547264,33.950248756218905,4.263681592039801,0.0,46.77,201,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.014,-0.029,-0.011,1.11,0.0
JUNGLE,트위치,1.0,0.18181818181818182,0.8181818181818182,27.818181818181817,2.8181818181818183,0.0,36.36,11,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.66,-0.285,-0.681,-5.03,0.0
JUNGLE,티모,0.7142857142857143,0.14285714285714285,0.8571428571428571,35.142857142857146,1.8571428571428572,0.0,0.0,7,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.946,-0.324,-0.642,2.3,0.0
JUNGLE,판테온,1.509090909090909,0.45454545454545453,1.4103896103896103,31.36103896103896,4.5532467532467535,0.0,50.39,385,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.151,-0.012,-0.089,-1.48,0.0
JUNGLE,피들스틱,1.7736842105263158,0.5421052631578948,1.4223684210526315,63.17894736842105,5.402631578947369,0.0,55.26,760,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.113,0.075,-0.077,30.33,0.0
JUNGLE,피즈,1.7142857142857142,0.5714285714285714,0.42857142857142855,27.857142857142858,2.4285714285714284,0.0,28.57,7,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,0.054,0.105,-1.07,-4.99,0.0
JUNGLE,헤카림,1.6213070725156669,0.45613249776186215,1.6020590868397493,26.831692032229185,2.706356311548791,0.0,50.31,2234,1.6603822256118077,0.4669141562549068,1.498945739216258,32.84433951683452,4.168906036203764,0.0,-0.039,-0.011,0.103,-6.01,0.0
MIDDLE,가렌,1.6781609195402298,0.5057471264367817,1.4597701149425288,27.96551724137931,2.0229885057471266,9.333333333333334,48.28,87,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.018,0.039,-0.039,3.79,0.29
MIDDLE,갈리오,1.6214942257836436,0.43695498468065047,1.4800848456280933,23.48102757482913,2.5797784586377563,9.076832429884515,48.31,4243,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.039,-0.03,-0.019,-0.69,0.03
MIDDLE,갱플랭크,1.611764705882353,0.5294117647058824,1.4,24.176470588235293,2.3411764705882354,9.31764705882353,48.24,85,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.049,0.062,-0.099,0.01,0.27
MIDDLE,그라가스,1.7272727272727273,0.48221343873517786,1.6126482213438735,23.877470355731226,2.217391304347826,8.691699604743082,55.34,253,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.067,0.015,0.114,-0.29,-0.35
MIDDLE,그레이브즈,1.0909090909090908,0.2727272727272727,1.5454545454545454,21.727272727272727,1.4545454545454546,9.545454545454545,36.36,11,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.569,-0.194,0.047,-2.44,0.5
MIDDLE,그웬,1.8636363636363635,0.5909090909090909,1.9545454545454546,27.636363636363637,1.9545454545454546,9.0,50.0,22,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.203,0.124,0.456,3.47,-0.05
MIDDLE,나르,1.3333333333333333,0.5333333333333333,1.6666666666666667,21.533333333333335,1.0,9.866666666666667,40.0,15,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.327,0.066,0.168,-2.64,0.82
MIDDLE,나서스,1.6666666666666667,0.5777777777777777,1.2222222222222223,20.444444444444443,0.6,9.311111111111112,55.56,45,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.006,0.111,-0.277,-3.73,0.27
MIDDLE,나피리,1.7008086253369272,0.4420485175202156,1.5390835579514826,21.088948787061994,1.789757412398922,9.106469002695418,49.46,742,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.04,-0.025,0.04,-3.08,0.06
MIDDLE,노틸러스,1.2222222222222223,0.2222222222222222,0.8888888888888888,19.88888888888889,1.1111111111111112,10.555555555555555,33.33,9,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.438,-0.245,-0.61,-4.28,1.51
MIDDLE,녹턴,1.5068493150684932,0.3287671232876712,1.4794520547945205,19.534246575342465,1.6712328767123288,9.808219178082192,43.84,73,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.154,-0.138,-0.019,-4.64,0.76
MIDDLE,누누와 윌럼프,1.8530351437699681,0.5335463258785943,1.5047923322683705,17.47923322683706,2.015974440894569,9.345047923322683,51.76,313,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.193,0.067,0.006,-6.69,0.3
MIDDLE,니코,1.6591422121896162,0.4898419864559819,1.5485327313769752,23.595936794582393,2.618510158013544,8.62528216704289,55.53,443,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.001,0.023,0.05,-0.57,-0.42
MIDDLE,다리우스,1.875,0.5,1.625,25.0,1.375,8.125,62.5,8,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.215,0.033,0.126,0.83,-0.92
MIDDLE,다이애나,1.6102175969725638,0.4247871333964049,1.6073793755912962,22.06244087038789,1.95837275307474,9.034058656575214,48.63,1057,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.05,-0.042,0.108,-2.11,-0.01
MIDDLE,드레이븐,1.125,0.375,2.1875,19.5625,2.8125,8.125,43.75,16,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.535,-0.092,0.689,-4.61,-0.92
MIDDLE,라이즈,1.6229209387104124,0.4784688995215311,1.5518341307814991,25.56755525176578,2.7910685805422646,8.954203691045796,49.15,4389,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.037,0.012,0.053,1.4,-0.09
MIDDLE,럭스,1.7163120567375887,0.508274231678487,1.458628841607565,29.742316784869978,3.1631205673758864,9.319148936170214,50.59,423,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.056,0.041,-0.04,5.57,0.27
MIDDLE,럼블,1.6952380952380952,0.4666666666666667,1.619047619047619,25.047619047619047,3.3047619047619046,9.561904761904762,47.62,105,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.035,-0.0,0.12,0.88,0.52
MIDDLE,레넥톤,1.68,0.468,1.7,24.352,1.88,8.548,51.2,250,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.02,0.001,0.201,0.18,-0.5
MIDDLE,루시안,1.5272727272727273,0.39090909090909093,1.5909090909090908,24.87272727272727,1.8636363636363635,9.118181818181819,44.55,110,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.133,-0.076,0.092,0.7,0.07
MIDDLE,룰루,1.2682926829268293,0.2926829268292683,0.9512195121951219,23.585365853658537,2.8048780487804876,9.268292682926829,39.02,41,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.392,-0.174,-0.548,-0.59,0.22
MIDDLE,르블랑,1.7106005642885933,0.44740024183796856,1.573559048770657,26.368802902055624,2.7089883111648527,9.237404272470778,49.05,2481,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.05,-0.02,0.075,2.2,0.19
MIDDLE,리 신,1.55,0.4375,1.9375,22.425,3.8625,9.025,51.25,80,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.11,-0.029,0.439,-1.75,-0.02
MIDDLE,리븐,1.73,0.43,1.52,23.05,1.2,7.73,64.0,100,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.07,-0.037,0.021,-1.12,-1.32
MIDDLE,리산드라,1.6808100289296046,0.4725168756027001,1.3741562198649953,26.780135004821602,3.048216007714561,9.00096432015429,53.04,1037,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.02,0.006,-0.125,2.61,-0.04
MIDDLE,마스터 이,1.6571428571428573,0.4,1.6285714285714286,19.914285714285715,1.5142857142857142,9.0,48.57,35,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.003,-0.067,0.13,-4.26,-0.05
MIDDLE,말자하,1.6144430844553244,0.4810281517747858,1.3916768665850674,26.790697674418606,2.799265605875153,9.399020807833537,46.88,817,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.046,0.014,-0.107,2.62,0.35
MIDDLE,말파이트,1.5964912280701755,0.39473684210526316,1.6929824561403508,22.228070175438596,1.9385964912280702,8.894736842105264,50.88,114,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.064,-0.072,0.194,-1.94,-0.15
MIDDLE,멜,1.6073469387755102,0.45387755102040817,1.4489795918367347,24.07673469387755,2.6310204081632653,9.72,43.1,1225,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.053,-0.013,-0.05,-0.09,0.67
MIDDLE,모데카이저,1.8253968253968254,0.5555555555555556,1.3333333333333333,19.015873015873016,0.873015873015873,9.095238095238095,49.21,63,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.165,0.089,-0.166,-5.15,0.05
MIDDLE,모르가나,1.8756756756756756,0.5945945945945946,1.5945945945945945,27.27027027027027,3.081081081081081,9.075675675675676,54.05,185,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.215,0.128,0.096,3.1,0.03
MIDDLE,문도 박사,1.4545454545454546,0.36363636363636365,1.3636363636363635,18.818181818181817,0.45454545454545453,10.727272727272727,36.36,11,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.206,-0.103,-0.135,-5.35,1.68
MIDDLE,바루스,1.910179640718563,0.6167664670658682,1.6347305389221556,21.850299401197606,1.5209580838323353,7.844311377245509,62.87,167,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.25,0.15,0.136,-2.32,-1.2
MIDDLE,바이,1.7777777777777777,0.2222222222222222,1.6666666666666667,22.333333333333332,2.5555555555555554,10.333333333333334,44.44,9,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.117,-0.245,0.168,-1.84,1.29
MIDDLE,베이가,1.5798969072164948,0.4896907216494845,1.1804123711340206,24.786082474226806,2.4381443298969074,9.25,51.8,388,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.08,0.023,-0.319,0.62,0.2
MIDDLE,베인,1.72,0.24,0.88,18.0,0.96,10.16,40.0,25,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.06,-0.227,-0.619,-6.17,1.11
MIDDLE,벡스,1.7004329004329004,0.5056277056277056,1.5324675324675325,25.547186147186146,2.5515151515151517,8.657142857142857,53.51,1155,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.04,0.039,0.034,1.38,-0.39
MIDDLE,벨베스,1.625,0.75,2.25,26.125,2.5,10.0,50.0,8,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.035,0.283,0.751,1.95,0.95
MIDDLE,벨코즈,1.8461538461538463,0.5384615384615384,1.5,26.846153846153847,3.1,9.246153846153845,47.69,130,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.186,0.072,0.001,2.68,0.2
MIDDLE,볼리베어,2.375,0.375,1.5,17.875,1.375,8.75,62.5,8,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.715,-0.092,0.001,-6.3,-0.3
MIDDLE,브라이어,1.9230769230769231,0.6153846153846154,1.8461538461538463,17.76923076923077,1.3846153846153846,10.538461538461538,61.54,13,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.263,0.148,0.347,-6.4,1.49
MIDDLE,브랜드,1.8666666666666667,0.36666666666666664,1.25,28.05,3.3,10.116666666666667,41.67,60,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.206,-0.1,-0.249,3.88,1.07
MIDDLE,블라디미르,1.5854591836734695,0.40688775510204084,1.3762755102040816,19.553571428571427,1.0816326530612246,9.053571428571429,49.11,784,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.075,-0.06,-0.123,-4.62,0.01
MIDDLE,비에고,1.6987951807228916,0.46586345381526106,1.678714859437751,24.879518072289155,4.056224899598393,8.76706827309237,52.21,249,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.038,-0.001,0.18,0.71,-0.28
MIDDLE,빅토르,1.5975407111997342,0.4519774011299435,1.4017946161515453,24.138251910933864,2.5137919574609504,9.112329677633765,46.23,3009,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.063,-0.015,-0.097,-0.03,0.07
MIDDLE,뽀삐,1.7272727272727273,0.5,1.7272727272727273,21.0,1.7272727272727273,6.7727272727272725,72.73,22,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.067,0.033,0.228,-3.17,-2.27
MIDDLE,사이온,1.765807962529274,0.468384074941452,1.4918032786885247,23.407494145199063,2.1147540983606556,8.697892271662763,52.22,427,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.105,0.001,-0.007,-0.76,-0.35
MIDDLE,사일러스,1.6240253411306043,0.4327485380116959,1.5521442495126705,22.10185185185185,2.1020955165692006,9.306042884990253,48.42,4104,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.036,-0.034,0.053,-2.07,0.26
MIDDLE,세라핀,1.346938775510204,0.42857142857142855,1.3877551020408163,25.20408163265306,2.142857142857143,9.142857142857142,34.69,49,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.313,-0.038,-0.111,1.03,0.1
MIDDLE,세주아니,1.85,0.65,1.55,24.7,2.25,10.05,50.0,20,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.19,0.183,0.051,0.53,1.0
MIDDLE,세트,1.6382978723404256,0.48936170212765956,1.6595744680851063,21.617021276595743,1.5957446808510638,8.319148936170214,51.06,47,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.022,0.022,0.161,-2.55,-0.73
MIDDLE,쉔,1.8636363636363635,0.45454545454545453,0.8181818181818182,21.59090909090909,1.5,7.909090909090909,59.09,22,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.203,-0.012,-0.681,-2.58,-1.14
MIDDLE,스몰더,1.5317725752508362,0.42474916387959866,1.4180602006688963,22.010033444816052,1.6755852842809364,9.498327759197325,46.15,299,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.129,-0.042,-0.081,-2.16,0.45
MIDDLE,스웨인,1.7885985748218527,0.45605700712589076,1.6840855106888362,23.482185273159146,2.0807600950118763,8.598574821852731,50.83,421,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.128,-0.011,0.185,-0.69,-0.45
MIDDLE,시비르,1.25,0.5,1.6666666666666667,23.75,1.8333333333333333,6.5,41.67,12,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.41,0.033,0.168,-0.42,-2.55
MIDDLE,신 짜오,1.8,0.32,1.68,26.36,2.24,8.16,40.0,25,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.14,-0.147,0.181,2.19,-0.89
MIDDLE,신드라,1.589421613394216,0.4535768645357686,1.4444444444444444,25.15068493150685,2.7423896499238967,8.923135464231354,48.93,2628,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.071,-0.013,-0.055,0.98,-0.12
MIDDLE,신지드,1.6875,0.47596153846153844,1.2836538461538463,22.745192307692307,1.5528846153846154,8.8125,53.85,208,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.027,0.009,-0.215,-1.43,-0.23
MIDDLE,아리,1.6761439360284318,0.46334962239004884,1.4717903154153709,26.209684584629052,2.759218125277654,9.050644158151933,50.02,2251,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.016,-0.004,-0.027,2.04,0.0
MIDDLE,아우렐리온 솔,1.5567765567765568,0.47374847374847373,1.286935286935287,21.44078144078144,1.818070818070818,9.302808302808304,51.53,819,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.104,0.007,-0.212,-2.73,0.26
MIDDLE,아이번,2.0357142857142856,0.5714285714285714,1.0714285714285714,31.285714285714285,4.0,10.107142857142858,60.71,28,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.375,0.105,-0.428,7.12,1.06
MIDDLE,아지르,1.5287528005974609,0.49141150112023896,1.3308439133681853,24.305451829723676,2.3808812546676625,9.44286781179985,47.35,1339,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.132,0.024,-0.168,0.13,0.4
MIDDLE,아칼리,1.6997109335147085,0.4516238734909029,1.5067165448053053,23.030777078728107,2.276143513007992,9.363883693249447,48.02,5881,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.039,-0.015,0.008,-1.14,0.32
MIDDLE,아크샨,1.7008403361344537,0.5050420168067227,1.5201680672268907,23.708403361344537,1.4226890756302522,9.010084033613445,51.76,1190,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.04,0.038,0.021,-0.46,-0.04
MIDDLE,아트록스,1.6666666666666667,0.4603174603174603,1.7698412698412698,24.8015873015873,2.2777777777777777,9.26984126984127,46.03,126,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,0.006,-0.007,0.271,0.63,0.22
MIDDLE,아펠리오스,1.1428571428571428,0.14285714285714285,1.1428571428571428,21.571428571428573,1.1428571428571428,9.714285714285714,28.57,7,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.518,-0.324,-0.356,-2.6,0.67
MIDDLE,암베사,1.656084656084656,0.48148148148148145,1.5555555555555556,21.47089947089947,1.7063492063492063,8.843915343915343,52.65,378,1.6603822256118077,0.4669141562549068,1.498945739216258,24.170700522644175,2.3676790561001324,9.045927637334291,-0.004,0.015,0.057,-2.7,-0.2
