position,champion,item_name,total_games,win_count,win_rate
TOP,리산드라,도란의 반지,94,49,52.13
TOP,리산드라,암흑의 인장,25,16,64.0
TOP,리산드라,증폭의 고서,41,24,58.54
TOP,마스터 이,도란의 검,54,26,48.15
TOP,마스터 이,롱소드,18,7,38.89
TOP,마스터 이,장화,30,13,43.33
TOP,마오카이,도란의 반지,11,4,36.36
TOP,마오카이,도란의 방패,85,41,48.24
TOP,마오카이,마법무효화의 망토,15,5,33.33
TOP,마오카이,여신의 눈물,22,5,22.73
TOP,마오카이,장화,17,6,35.29
TOP,말자하,도란의 반지,22,7,31.82
TOP,말자하,증폭의 고서,13,4,30.77
TOP,말파이트,도란의 반지,603,316,52.4
TOP,말파이트,도란의 방패,238,110,46.22
TOP,말파이트,마법무효화의 망토,95,40,42.11
TOP,말파이트,암흑의 인장,42,20,47.62
TOP,말파이트,여신의 눈물,10,5,50.0
TOP,말파이트,장화,100,27,27.0
TOP,말파이트,증폭의 고서,28,15,53.57
TOP,모데카이저,도란의 반지,316,150,47.47
TOP,모데카이저,도란의 방패,137,68,49.64
TOP,모데카이저,롱소드,30,14,46.67
TOP,모데카이저,마법무효화의 망토,18,11,61.11
TOP,모데카이저,암흑의 인장,59,41,69.49
TOP,모데카이저,장화,83,28,33.73
TOP,모데카이저,증폭의 고서,129,52,40.31
TOP,문도 박사,도란의 방패,579,250,43.18
TOP,문도 박사,롱소드,7,3,42.86
TOP,문도 박사,마법무효화의 망토,60,24,40.0
TOP,문도 박사,장화,102,36,35.29
TOP,바루스,도란의 검,619,308,49.76
TOP,바루스,롱소드,23,8,34.78
TOP,바루스,마법무효화의 망토,12,5,41.67
TOP,바루스,수확의 낫,6,3,50.0
TOP,바루스,암흑의 인장,95,53,55.79
TOP,바루스,장화,86,25,29.07
TOP,바루스,증폭의 고서,169,78,46.15
TOP,바이,도란의 검,6,3,50.0
TOP,바이,롱소드,5,1,20.0
TOP,바이,장화,8,3,37.5
TOP,베인,도란의 검,647,328,50.7
TOP,베인,도란의 방패,6,1,16.67
TOP,베인,롱소드,127,60,47.24
TOP,베인,마법무효화의 망토,13,10,76.92
TOP,베인,수확의 낫,36,17,47.22
TOP,베인,장화,56,18,32.14
TOP,베인,증폭의 고서,12,3,25.0
TOP,벡스,암흑의 인장,7,5,71.43
TOP,벨베스,도란의 검,45,26,57.78
TOP,벨베스,도란의 방패,21,7,33.33
TOP,벨베스,롱소드,19,10,52.63
TOP,벨베스,장화,23,15,65.22
TOP,벨코즈,도란의 반지,19,12,63.16
TOP,벨코즈,암흑의 인장,6,2,33.33
TOP,벨코즈,증폭의 고서,14,8,57.14
TOP,볼리베어,도란의 검,58,27,46.55
TOP,볼리베어,도란의 반지,458,209,45.63
TOP,볼리베어,도란의 방패,150,62,41.33
TOP,볼리베어,롱소드,7,2,28.57
TOP,볼리베어,마법무효화의 망토,51,24,47.06
TOP,볼리베어,사파이어 수정,8,7,87.5
TOP,볼리베어,암흑의 인장,49,29,59.18
TOP,볼리베어,여신의 눈물,125,40,32.0
TOP,볼리베어,장화,72,20,27.78
TOP,볼리베어,증폭의 고서,32,13,40.62
TOP,브라이어,도란의 검,9,2,22.22
TOP,브랜드,도란의 반지,9,3,33.33
TOP,브랜드,증폭의 고서,7,2,28.57
TOP,블라디미르,도란의 반지,582,273,46.91
TOP,블라디미르,도란의 방패,6,2,33.33
TOP,블라디미르,마법무효화의 망토,6,0,0.0
TOP,블라디미르,암흑의 인장,515,264,51.26
TOP,블라디미르,장화,20,1,5.0
TOP,블라디미르,증폭의 고서,208,91,43.75
TOP,비에고,도란의 검,32,18,56.25
TOP,비에고,도란의 방패,7,2,28.57
TOP,비에고,롱소드,13,5,38.46
TOP,비에고,장화,12,3,25.0
TOP,빅토르,도란의 반지,37,18,48.65
TOP,빅토르,암흑의 인장,11,5,45.45
TOP,빅토르,증폭의 고서,16,10,62.5
TOP,뽀삐,도란의 검,68,37,54.41
TOP,뽀삐,도란의 방패,309,162,52.43
TOP,뽀삐,마법무효화의 망토,44,19,43.18
TOP,뽀삐,여신의 눈물,184,87,47.28
TOP,뽀삐,장화,54,30,55.56
TOP,사이온,도란의 검,21,11,52.38
TOP,사이온,도란의 반지,25,6,24.0
TOP,사이온,도란의 방패,1046,464,44.36
TOP,사이온,롱소드,48,19,39.58
TOP,사이온,마법무효화의 망토,130,53,40.77
TOP,사이온,수확의 낫,51,19,37.25
TOP,사이온,여신의 눈물,11,4,36.36
TOP,사이온,장화,129,34,26.36
TOP,사일러스,도란의 반지,346,171,49.42
TOP,사일러스,도란의 방패,18,6,33.33
TOP,사일러스,마법무효화의 망토,8,3,37.5
TOP,사일러스,암흑의 인장,149,74,49.66
TOP,사일러스,여신의 눈물,6,4,66.67
TOP,사일러스,장화,49,16,32.65
TOP,사일러스,증폭의 고서,170,73,42.94
TOP,세나,도란의 검,7,4,57.14
TOP,세주아니,도란의 반지,209,94,44.98
TOP,세주아니,도란의 방패,49,22,44.9
TOP,세주아니,마법무효화의 망토,15,7,46.67
TOP,세주아니,암흑의 인장,70,40,57.14
TOP,세주아니,여신의 눈물,25,9,36.0
TOP,세주아니,장화,21,6,28.57
TOP,세주아니,증폭의 고서,9,5,55.56
TOP,세트,도란의 검,470,241,51.28
TOP,세트,도란의 방패,186,69,37.1
TOP,세트,롱소드,193,74,38.34
TOP,세트,마법무효화의 망토,6,2,33.33
TOP,세트,장화,134,39,29.1
TOP,소라카,도란의 반지,22,9,40.91
TOP,소라카,암흑의 인장,6,2,33.33
TOP,쉔,도란의 검,9,5,55.56
TOP,쉔,도란의 방패,683,333,48.76
TOP,쉔,롱소드,12,9,75.0
TOP,쉔,마법무효화의 망토,102,48,47.06
TOP,쉔,장화,111,39,35.14
TOP,스몰더,도란의 검,51,21,41.18
TOP,스몰더,롱소드,13,7,53.85
TOP,스웨인,도란의 반지,136,63,46.32
TOP,스웨인,암흑의 인장,26,18,69.23
TOP,스웨인,여신의 눈물,18,10,55.56
TOP,스웨인,장화,16,3,18.75
TOP,스웨인,증폭의 고서,42,18,42.86
TOP,스카너,도란의 방패,6,3,50.0
TOP,신 짜오,도란의 검,142,60,42.25
TOP,신 짜오,도란의 방패,8,4,50.0
TOP,신 짜오,롱소드,72,26,36.11
TOP,신 짜오,마법무효화의 망토,7,2,28.57
TOP,신 짜오,장화,57,20,35.09
TOP,신드라,도란의 반지,22,13,59.09
TOP,신드라,암흑의 인장,5,3,60.0
TOP,신드라,증폭의 고서,11,4,36.36
TOP,신지드,도란의 반지,568,281,49.47
TOP,신지드,도란의 방패,11,3,27.27
TOP,신지드,마법무효화의 망토,19,11,57.89
TOP,신지드,암흑의 인장,449,226,50.33
TOP,신지드,장화,24,5,20.83
TOP,신지드,증폭의 고서,110,48,43.64
TOP,아리,도란의 반지,11,3,27.27
TOP,아리,증폭의 고서,7,2,28.57
TOP,아이번,도란의 반지,79,43,54.43
TOP,아이번,암흑의 인장,8,6,75.0
TOP,아이번,장화,6,2,33.33
TOP,아이번,증폭의 고서,21,14,66.67
TOP,아지르,도란의 반지,80,49,61.25
TOP,아지르,암흑의 인장,7,5,71.43
TOP,아지르,장화,31,18,58.06
TOP,아지르,증폭의 고서,33,19,57.58
TOP,아칼리,도란의 검,11,6,54.55
TOP,아칼리,도란의 반지,396,207,52.27
TOP,아칼리,도란의 방패,149,66,44.3
TOP,아칼리,암흑의 인장,244,127,52.05
TOP,아칼리,장화,127,42,33.07
TOP,아칼리,증폭의 고서,331,152,45.92
TOP,아크샨,도란의 검,43,16,37.21
TOP,아크샨,롱소드,5,1,20.0
TOP,아크샨,장화,14,5,35.71
TOP,아트록스,도란의 검,327,164,50.15
TOP,아트록스,도란의 방패,1144,518,45.28
TOP,아트록스,롱소드,767,280,36.51
TOP,아트록스,마법무효화의 망토,38,14,36.84
TOP,아트록스,수확의 낫,16,10,62.5
TOP,아트록스,장화,261,85,32.57
TOP,암베사,도란의 검,386,186,48.19
TOP,암베사,도란의 방패,2179,998,45.8
TOP,암베사,롱소드,1349,594,44.03
TOP,암베사,마법무효화의 망토,122,55,45.08
TOP,암베사,수확의 낫,11,7,63.64
TOP,암베사,장화,404,153,37.87
TOP,애니비아,도란의 반지,218,117,53.67
TOP,애니비아,마법무효화의 망토,5,4,80.0
TOP,애니비아,암흑의 인장,24,13,54.17
TOP,애니비아,여신의 눈물,52,25,48.08
TOP,애니비아,장화,15,6,40.0
TOP,애니비아,증폭의 고서,93,49,52.69
TOP,야스오,도란의 검,687,315,45.85
TOP,야스오,도란의 방패,97,47,48.45
TOP,야스오,롱소드,169,72,42.6
TOP,야스오,마법무효화의 망토,13,8,61.54
TOP,야스오,수확의 낫,8,2,25.0
TOP,야스오,장화,9,1,11.11
TOP,에코,도란의 반지,27,12,44.44
TOP,에코,암흑의 인장,16,4,25.0
TOP,에코,증폭의 고서,6,3,50.0
TOP,오공,도란의 검,81,45,55.56
TOP,오공,도란의 방패,61,22,36.07
TOP,오공,롱소드,95,43,45.26
TOP,오공,마법무효화의 망토,11,7,63.64
TOP,오공,장화,49,22,44.9
TOP,오로라,도란의 반지,269,130,48.33
TOP,오로라,암흑의 인장,172,86,50.0
TOP,오로라,장화,28,8,28.57
TOP,오로라,증폭의 고서,127,52,40.94
TOP,오른,도란의 방패,409,178,43.52
TOP,오른,마법무효화의 망토,56,24,42.86
TOP,오른,사파이어 수정,7,3,42.86
TOP,오른,여신의 눈물,11,6,54.55
TOP,오른,장화,38,8,21.05
TOP,오리아나,도란의 반지,28,10,35.71
TOP,오리아나,암흑의 인장,15,3,20.0
TOP,오리아나,증폭의 고서,8,3,37.5
TOP,올라프,도란의 검,851,467,54.88
TOP,올라프,도란의 방패,91,49,53.85
TOP,올라프,롱소드,324,175,54.01
TOP,올라프,마법무효화의 망토,37,25,67.57
TOP,올라프,수확의 낫,10,4,40.0
TOP,올라프,장화,152,50,32.89
TOP,요네,도란의 검,744,348,46.77
TOP,요네,도란의 방패,260,105,40.38
TOP,요네,롱소드,247,102,41.3
TOP,요네,마법무효화의 망토,19,11,57.89
TOP,요네,수확의 낫,17,6,35.29
TOP,요네,장화,21,7,33.33
TOP,요릭,도란의 검,72,37,51.39
TOP,요릭,도란의 방패,268,129,48.13
TOP,요릭,롱소드,135,56,41.48
TOP,요릭,마법무효화의 망토,22,12,54.55
TOP,요릭,수확의 낫,21,11,52.38
TOP,요릭,장화,58,27,46.55
TOP,우디르,도란의 검,22,9,40.91
TOP,우디르,도란의 반지,325,177,54.46
TOP,우디르,도란의 방패,10,4,40.0
TOP,우디르,롱소드,9,4,44.44
TOP,우디르,마법무효화의 망토,32,14,43.75
TOP,우디르,암흑의 인장,113,67,59.29
TOP,우디르,여신의 눈물,56,32,57.14
TOP,우디르,장화,46,20,43.48
TOP,우디르,증폭의 고서,24,11,45.83
TOP,우르곳,도란의 검,473,265,56.03
TOP,우르곳,도란의 방패,30,12,40.0
TOP,우르곳,롱소드,68,28,41.18
TOP,우르곳,마법무효화의 망토,32,16,50.0
TOP,우르곳,수확의 낫,67,33,49.25
TOP,우르곳,장화,49,17,34.69
TOP,워윅,도란의 검,460,246,53.48
TOP,워윅,도란의 반지,8,4,50.0
TOP,워윅,도란의 방패,14,4,28.57
TOP,워윅,롱소드,120,53,44.17
TOP,워윅,마법무효화의 망토,35,17,48.57
TOP,워윅,여신의 눈물,5,3,60.0
TOP,워윅,장화,113,47,41.59
TOP,이렐리아,도란의 검,1309,658,50.27
TOP,이렐리아,도란의 방패,29,11,37.93
TOP,이렐리아,롱소드,295,142,48.14
TOP,이렐리아,마법무효화의 망토,69,32,46.38
TOP,이렐리아,수확의 낫,37,19,51.35
TOP,이렐리아,장화,237,93,39.24
TOP,이블린,도란의 반지,6,1,16.67
TOP,일라오이,도란의 검,151,67,44.37
TOP,일라오이,도란의 방패,48,21,43.75
TOP,일라오이,롱소드,39,17,43.59
TOP,일라오이,마법무효화의 망토,13,7,53.85
TOP,일라오이,여신의 눈물,6,1,16.67
TOP,일라오이,장화,61,17,27.87
TOP,자르반 4세,도란의 방패,10,4,40.0
TOP,자크,도란의 방패,195,85,43.59
TOP,자크,마법무효화의 망토,21,9,42.86
TOP,자크,암흑의 인장,37,22,59.46
TOP,자크,장화,33,12,36.36
TOP,자크,증폭의 고서,9,5,55.56
TOP,자헨,도란의 검,671,342,50.97
TOP,자헨,도란의 방패,1059,502,47.4
TOP,자헨,롱소드,770,338,43.9
TOP,자헨,마법무효화의 망토,80,40,50.0
TOP,자헨,수확의 낫,36,20,55.56
TOP,자헨,장화,289,89,30.8
TOP,잭스,도란의 검,963,529,54.93
TOP,잭스,도란의 반지,27,10,37.04
TOP,잭스,도란의 방패,1609,780,48.48
TOP,잭스,롱소드,553,233,42.13
TOP,잭스,마법무효화의 망토,110,44,40.0
TOP,잭스,수확의 낫,42,9,21.43
TOP,잭스,암흑의 인장,38,20,52.63
TOP,잭스,장화,484,174,35.95
TOP,잭스,증폭의 고서,504,245,48.61
TOP,제드,도란의 검,34,15,44.12
TOP,제드,도란의 방패,19,7,36.84
TOP,제드,롱소드,66,24,36.36
TOP,제드,수확의 낫,5,2,40.0
TOP,제드,장화,17,3,17.65
TOP,제이스,도란의 검,812,401,49.38
TOP,제이스,도란의 방패,11,6,54.55
TOP,제이스,롱소드,396,159,40.15
TOP,제이스,수확의 낫,7,3,42.86
TOP,제이스,여신의 눈물,208,73,35.1
TOP,제이스,장화,132,38,28.79
TOP,조이,도란의 반지,24,13,54.17
TOP,조이,암흑의 인장,14,7,50.0
TOP,조이,증폭의 고서,9,4,44.44
TOP,질리언,도란의 반지,7,3,42.86
TOP,초가스,도란의 반지,63,25,39.68
TOP,초가스,도란의 방패,29,15,51.72
TOP,초가스,암흑의 인장,17,9,52.94
TOP,초가스,여신의 눈물,5,2,40.0
TOP,초가스,장화,5,3,60.0
TOP,초가스,증폭의 고서,5,1,20.0
TOP,카르마,도란의 반지,51,20,39.22
TOP,카르마,암흑의 인장,7,1,14.29
TOP,카르마,여신의 눈물,11,3,27.27
TOP,카르마,장화,6,1,16.67
TOP,카르마,증폭의 고서,12,4,33.33
TOP,카밀,도란의 검,361,182,50.42
TOP,카밀,도란의 방패,604,297,49.17
TOP,카밀,롱소드,486,206,42.39
TOP,카밀,마법무효화의 망토,45,24,53.33
TOP,카밀,수확의 낫,14,9,64.29
TOP,카밀,장화,194,70,36.08
TOP,카사딘,도란의 방패,9,5,55.56
TOP,카사딘,암흑의 인장,15,7,46.67
TOP,카사딘,여신의 눈물,15,6,40.0
TOP,카사딘,증폭의 고서,10,5,50.0
TOP,카시오페아,도란의 반지,261,132,50.57
TOP,카시오페아,암흑의 인장,68,35,51.47
TOP,카시오페아,여신의 눈물,70,26,37.14
TOP,카시오페아,장화,45,16,35.56
TOP,카시오페아,증폭의 고서,145,65,44.83
TOP,카이사,도란의 검,15,6,40.0
TOP,카타리나,도란의 검,13,5,38.46
TOP,카타리나,도란의 방패,6,2,33.33
TOP,카타리나,암흑의 인장,6,2,33.33
TOP,카타리나,장화,7,1,14.29
TOP,카타리나,증폭의 고서,5,2,40.0
TOP,칼리스타,도란의 검,8,2,25.0
TOP,케넨,도란의 검,994,524,52.72
TOP,케넨,도란의 반지,121,70,57.85
TOP,케넨,도란의 방패,7,1,14.29
TOP,케넨,마법무효화의 망토,5,2,40.0
TOP,케넨,수확의 낫,26,16,61.54
TOP,케넨,암흑의 인장,254,143,56.3
TOP,케넨,장화,119,41,34.45
TOP,케넨,증폭의 고서,605,298,49.26
TOP,케이틀린,도란의 검,6,3,50.0
TOP,케인,도란의 검,39,19,48.72
TOP,케인,롱소드,22,5,22.73
TOP,케인,장화,16,6,37.5
TOP,케일,도란의 검,143,74,51.75
TOP,케일,도란의 반지,23,9,39.13
TOP,케일,도란의 방패,59,32,54.24
TOP,케일,롱소드,10,4,40.0
TOP,케일,수확의 낫,24,12,50.0
TOP,케일,암흑의 인장,7,7,100.0
TOP,케일,장화,8,1,12.5
TOP,케일,증폭의 고서,72,24,33.33
TOP,코그모,도란의 검,5,1,20.0
TOP,코르키,도란의 검,67,33,49.25
TOP,코르키,롱소드,26,14,53.85
TOP,코르키,여신의 눈물,15,8,53.33
TOP,코르키,장화,18,9,50.0
TOP,퀸,도란의 검,224,120,53.57
TOP,퀸,롱소드,95,52,54.74
TOP,퀸,수확의 낫,12,5,41.67
TOP,퀸,장화,31,11,35.48
TOP,크산테,도란의 방패,1957,847,43.28
TOP,크산테,마법무효화의 망토,408,175,42.89
TOP,크산테,수확의 낫,5,2,40.0
TOP,크산테,장화,320,93,29.06
TOP,클레드,도란의 검,628,320,50.96
TOP,클레드,도란의 방패,57,23,40.35
TOP,클레드,롱소드,230,97,42.17
TOP,클레드,마법무효화의 망토,23,13,56.52
TOP,클레드,수확의 낫,15,9,60.0
TOP,클레드,장화,237,92,38.82
TOP,키아나,도란의 검,46,18,39.13
TOP,키아나,롱소드,28,6,21.43
TOP,키아나,장화,8,2,25.0
TOP,탈론,도란의 검,10,4,40.0
TOP,탈론,장화,6,3,50.0
TOP,탈리야,도란의 반지,6,3,50.0
TOP,탐 켄치,도란의 반지,27,8,29.63
TOP,탐 켄치,도란의 방패,99,50,50.51
TOP,탐 켄치,롱소드,6,3,50.0
TOP,탐 켄치,마법무효화의 망토,24,10,41.67
TOP,탐 켄치,장화,26,11,42.31
TOP,트런들,도란의 검,66,34,51.52
TOP,트런들,도란의 방패,13,3,23.08
TOP,트런들,롱소드,29,14,48.28
TOP,트런들,장화,16,6,37.5
TOP,트리스타나,도란의 검,42,20,47.62
TOP,트리스타나,롱소드,6,5,83.33
TOP,트리스타나,장화,10,4,40.0
TOP,트린다미어,도란의 검,339,153,45.13
TOP,트린다미어,도란의 방패,58,21,36.21
TOP,트린다미어,롱소드,123,53,43.09
TOP,트린다미어,마법무효화의 망토,5,1,20.0
TOP,트린다미어,수확의 낫,5,3,60.0
TOP,트린다미어,장화,52,19,36.54
TOP,트위스티드 페이트,도란의 검,30,15,50.0
TOP,트위스티드 페이트,도란의 반지,6,3,50.0
TOP,티모,도란의 검,15,9,60.0
TOP,티모,도란의 반지,362,176,48.62
TOP,티모,마법무효화의 망토,10,5,50.0
TOP,티모,암흑의 인장,54,32,59.26
TOP,티모,장화,18,5,27.78
TOP,티모,증폭의 고서,139,64,46.04
TOP,판테온,도란의 검,512,240,46.88
TOP,판테온,도란의 방패,35,18,51.43
TOP,판테온,롱소드,188,75,39.89
TOP,판테온,마법무효화의 망토,18,11,61.11
TOP,판테온,여신의 눈물,5,2,40.0
TOP,판테온,장화,76,29,38.16
TOP,피들스틱,도란의 반지,35,13,37.14
TOP,피들스틱,암흑의 인장,5,3,60.0
TOP,피들스틱,증폭의 고서,15,5,33.33
TOP,피오라,도란의 검,1467,758,51.67
TOP,피오라,도란의 방패,348,171,49.14
TOP,피오라,롱소드,883,372,42.13
TOP,피오라,마법무효화의 망토,54,26,48.15
TOP,피오라,수확의 낫,40,16,40.0
TOP,피오라,장화,472,177,37.5
TOP,피즈,암흑의 인장,8,1,12.5
TOP,피즈,증폭의 고서,5,0,0.0
TOP,하이머딩거,도란의 반지,176,77,43.75
TOP,하이머딩거,암흑의 인장,12,3,25.0
TOP,하이머딩거,장화,55,17,30.91
TOP,하이머딩거,증폭의 고서,67,30,44.78
TOP,흐웨이,도란의 반지,6,4,66.67
TOP,흐웨이,증폭의 고서,5,3,60.0
UTILITY,갈리오,마법무효화의 망토,15,5,33.33
UTILITY,갈리오,장화,18,7,38.89
UTILITY,그라가스,마법무효화의 망토,9,6,66.67
UTILITY,그라가스,여신의 눈물,15,10,66.67
UTILITY,그라가스,증폭의 고서,5,2,40.0
UTILITY,나미,룬 나침반,6,1,16.67
UTILITY,나미,마법무효화의 망토,10,4,40.0
UTILITY,나미,암흑의 인장,7,3,42.86
UTILITY,나미,여신의 눈물,67,31,46.27
UTILITY,나미,장화,61,13,21.31
UTILITY,나미,증폭의 고서,178,82,46.07
UTILITY,노틸러스,룬 나침반,43,7,16.28
UTILITY,노틸러스,마법무효화의 망토,836,364,43.54
UTILITY,노틸러스,세계의 결실,13,0,0.0
UTILITY,노틸러스,장화,621,168,27.05
UTILITY,노틸러스,증폭의 고서,38,20,52.63
UTILITY,누누와 윌럼프,암흑의 인장,5,2,40.0
UTILITY,니달리,암흑의 인장,66,37,56.06
UTILITY,니달리,여신의 눈물,15,9,60.0
UTILITY,니달리,장화,30,8,26.67
UTILITY,니달리,증폭의 고서,49,19,38.78
UTILITY,니코,룬 나침반,10,0,0.0
UTILITY,니코,마법무효화의 망토,86,52,60.47
UTILITY,니코,사파이어 수정,17,9,52.94
UTILITY,니코,세계의 결실,5,0,0.0
UTILITY,니코,암흑의 인장,70,42,60.0
UTILITY,니코,여신의 눈물,7,4,57.14
UTILITY,니코,장화,101,25,24.75
UTILITY,니코,증폭의 고서,719,336,46.73
UTILITY,라칸,룬 나침반,13,1,7.69
UTILITY,라칸,마법무효화의 망토,551,228,41.38
UTILITY,라칸,암흑의 인장,32,19,59.38
UTILITY,라칸,장화,131,29,22.14
UTILITY,라칸,증폭의 고서,148,80,54.05
UTILITY,람머스,마법무효화의 망토,21,10,47.62
UTILITY,람머스,암흑의 인장,5,1,20.0
UTILITY,람머스,장화,29,11,37.93
UTILITY,럭스,마법무효화의 망토,8,5,62.5
UTILITY,럭스,암흑의 인장,47,23,48.94
UTILITY,럭스,장화,35,7,20.0
UTILITY,럭스,증폭의 고서,224,122,54.46
UTILITY,럼블,장화,5,1,20.0
UTILITY,럼블,증폭의 고서,7,3,42.86
UTILITY,레나타 글라스크,마법무효화의 망토,17,7,41.18
UTILITY,레나타 글라스크,장화,13,3,23.08
UTILITY,레나타 글라스크,증폭의 고서,20,4,20.0
UTILITY,레오나,룬 나침반,37,6,16.22
UTILITY,레오나,마법무효화의 망토,493,231,46.86
UTILITY,레오나,세계의 결실,9,0,0.0
UTILITY,레오나,장화,328,84,25.61
UTILITY,레오나,증폭의 고서,15,5,33.33
UTILITY,렐,룬 나침반,28,5,17.86
UTILITY,렐,마법무효화의 망토,492,231,46.95
UTILITY,렐,세계의 결실,13,2,15.38
UTILITY,렐,장화,173,43,24.86
UTILITY,렐,증폭의 고서,16,6,37.5
UTILITY,렝가,롱소드,15,6,40.0
UTILITY,렝가,마법무효화의 망토,9,4,44.44
UTILITY,렝가,장화,14,8,57.14
UTILITY,룰루,룬 나침반,30,3,10.0
UTILITY,룰루,마법무효화의 망토,53,29,54.72
UTILITY,룰루,세계의 결실,5,0,0.0
UTILITY,룰루,암흑의 인장,27,13,48.15
UTILITY,룰루,여신의 눈물,35,12,34.29
UTILITY,룰루,장화,160,34,21.25
UTILITY,룰루,증폭의 고서,692,334,48.27
UTILITY,르블랑,마법무효화의 망토,6,5,83.33
UTILITY,르블랑,암흑의 인장,184,104,56.52
UTILITY,르블랑,장화,38,8,21.05
UTILITY,르블랑,증폭의 고서,186,86,46.24
UTILITY,리산드라,증폭의 고서,12,8,66.67
UTILITY,마오카이,마법무효화의 망토,122,52,42.62
UTILITY,마오카이,장화,35,10,28.57
UTILITY,마오카이,증폭의 고서,18,7,38.89
UTILITY,멜,암흑의 인장,47,20,42.55
UTILITY,멜,여신의 눈물,11,1,9.09
UTILITY,멜,장화,41,13,31.71
UTILITY,멜,증폭의 고서,183,72,39.34
UTILITY,모르가나,마법무효화의 망토,8,2,25.0
UTILITY,모르가나,암흑의 인장,15,9,60.0
UTILITY,모르가나,장화,26,9,34.62
UTILITY,모르가나,증폭의 고서,138,68,49.28
UTILITY,밀리오,룬 나침반,5,0,0.0
UTILITY,밀리오,마법무효화의 망토,5,5,100.0
UTILITY,밀리오,여신의 눈물,15,4,26.67
UTILITY,밀리오,장화,51,15,29.41
UTILITY,밀리오,증폭의 고서,132,54,40.91
UTILITY,바드,룬 나침반,23,3,13.04
UTILITY,바드,마법무효화의 망토,309,132,42.72
UTILITY,바드,세계의 결실,6,0,0.0
UTILITY,바드,암흑의 인장,41,23,56.1
UTILITY,바드,장화,112,34,30.36
UTILITY,바드,증폭의 고서,214,93,43.46
UTILITY,바루스,롱소드,5,1,20.0
UTILITY,베이가,장화,5,1,20.0
UTILITY,베이가,증폭의 고서,19,4,21.05
UTILITY,베인,롱소드,15,4,26.67
UTILITY,베인,장화,14,8,57.14
UTILITY,벨코즈,암흑의 인장,14,10,71.43
UTILITY,벨코즈,장화,16,4,25.0
UTILITY,벨코즈,증폭의 고서,156,85,54.49
UTILITY,브라움,룬 나침반,24,3,12.5
UTILITY,브라움,마법무효화의 망토,791,325,41.09
UTILITY,브라움,세계의 결실,10,0,0.0
UTILITY,브라움,장화,525,150,28.57
UTILITY,브라움,증폭의 고서,28,14,50.0
UTILITY,브랜드,마법무효화의 망토,5,3,60.0
UTILITY,브랜드,장화,13,2,15.38
UTILITY,브랜드,증폭의 고서,43,16,37.21
UTILITY,블리츠크랭크,룬 나침반,66,12,18.18
UTILITY,블리츠크랭크,마법무효화의 망토,307,122,39.74
UTILITY,블리츠크랭크,사파이어 수정,16,13,81.25
UTILITY,블리츠크랭크,세계의 결실,8,2,25.0
UTILITY,블리츠크랭크,암흑의 인장,5,2,40.0
UTILITY,블리츠크랭크,여신의 눈물,9,2,22.22
UTILITY,블리츠크랭크,장화,96,23,23.96
UTILITY,블리츠크랭크,증폭의 고서,77,43,55.84
UTILITY,비에고,롱소드,5,2,40.0
UTILITY,뽀삐,롱소드,6,4,66.67
UTILITY,뽀삐,룬 나침반,11,0,0.0
UTILITY,뽀삐,마법무효화의 망토,228,113,49.56
UTILITY,뽀삐,장화,97,22,22.68
UTILITY,사일러스,마법무효화의 망토,8,3,37.5
UTILITY,사일러스,암흑의 인장,110,60,54.55
UTILITY,사일러스,장화,42,14,33.33
UTILITY,사일러스,증폭의 고서,149,74,49.66
UTILITY,샤코,롱소드,57,21,36.84
UTILITY,샤코,장화,28,5,17.86
UTILITY,샤코,증폭의 고서,42,24,57.14
UTILITY,세나,롱소드,113,60,53.1
UTILITY,세나,마법무효화의 망토,14,8,57.14
UTILITY,세나,여신의 눈물,37,16,43.24
UTILITY,세나,장화,45,13,28.89
UTILITY,세나,증폭의 고서,9,6,66.67
UTILITY,세라핀,룬 나침반,7,2,28.57
UTILITY,세라핀,마법무효화의 망토,15,7,46.67
UTILITY,세라핀,암흑의 인장,5,4,80.0
UTILITY,세라핀,여신의 눈물,85,23,27.06
UTILITY,세라핀,장화,140,47,33.57
UTILITY,세라핀,증폭의 고서,173,64,36.99
UTILITY,세주아니,마법무효화의 망토,7,3,42.86
UTILITY,세트,롱소드,6,4,66.67
UTILITY,세트,장화,6,1,16.67
UTILITY,소나,마법무효화의 망토,5,4,80.0
UTILITY,소나,암흑의 인장,8,5,62.5
UTILITY,소나,여신의 눈물,227,80,35.24
UTILITY,소나,장화,41,7,17.07
UTILITY,소나,증폭의 고서,69,29,42.03
UTILITY,소라카,마법무효화의 망토,15,8,53.33
UTILITY,소라카,암흑의 인장,19,15,78.95
UTILITY,소라카,여신의 눈물,22,8,36.36
UTILITY,소라카,장화,114,42,36.84
UTILITY,소라카,증폭의 고서,71,34,47.89
UTILITY,쉔,마법무효화의 망토,14,4,28.57
UTILITY,쉔,장화,6,0,0.0
UTILITY,스웨인,마법무효화의 망토,29,14,48.28
UTILITY,스웨인,암흑의 인장,12,7,58.33
UTILITY,스웨인,여신의 눈물,19,11,57.89
UTILITY,스웨인,장화,45,10,22.22
UTILITY,스웨인,증폭의 고서,127,46,36.22
UTILITY,스카너,마법무효화의 망토,14,7,50.0
UTILITY,신드라,암흑의 인장,5,3,60.0
UTILITY,쓰레쉬,룬 나침반,61,12,19.67
UTILITY,쓰레쉬,마법무효화의 망토,705,312,44.26
